make,vehicle_class,engine_size,cylinders,transmission,fuel_type,fuel_consumption_comb,co2_emissions
BMW,MID-SIZE,2.0,4,AS8,Z,8.8,206
BMW,MID-SIZE,3.0,6,AS8,Z,9.5,222
BMW,FULL-SIZE,4.4,8,AS8,Z,12.4,290
BMW,FULL-SIZE,4.4,8,AS8,Z,12.4,290
BMW,FULL-SIZE,4.4,8,AS8,Z,12.4,290
BMW,SUBCOMPACT,3.0,6,AM7,Z,12.4,290
BMW,SUBCOMPACT,3.0,6,M6,Z,11.7,273
BMW,SUBCOMPACT,3.0,6,AS8,Z,9.9,231
BMW,SUBCOMPACT,3.0,6,M6,Z,10.9,255
BMW,SUBCOMPACT,3.0,6,AS8,Z,10.0,233
BMW,SUBCOMPACT,3.0,6,AS8,Z,9.9,231
BMW,SUBCOMPACT,3.0,6,AS8,Z,9.9,231
BMW,SUBCOMPACT,3.0,6,M6,Z,10.9,255
BMW,SUBCOMPACT,3.0,6,M6,Z,10.9,255
BMW,SUBCOMPACT,3.0,6,AS8,Z,10.0,233
BMW,SUBCOMPACT,3.0,6,AS8,Z,10.0,233
BMW,COMPACT,3.0,6,AS8,Z,10.0,233
BMW,SUBCOMPACT,3.0,6,AM7,Z,12.7,299
BMW,SUBCOMPACT,3.0,6,AM7,Z,12.7,299
BMW,SUBCOMPACT,3.0,6,M6,Z,11.9,280
BMW,SUBCOMPACT,3.0,6,M6,Z,11.9,280
BMW,COMPACT,3.0,6,AM7,Z,12.4,290
BMW,COMPACT,3.0,6,AM7,Z,12.4,290
BMW,COMPACT,3.0,6,M6,Z,11.7,273
BMW,COMPACT,3.0,6,M6,Z,11.7,273
BMW,COMPACT,3.0,6,AM7,Z,12.4,290
BMW,MID-SIZE,4.4,8,AS8,Z,13.8,322
BMW,MID-SIZE,4.4,8,AS8,Z,13.8,322
BMW,MID-SIZE,4.4,8,AS8,Z,11.7,273
BMW,FULL-SIZE,6.6,12,AS8,Z,15.1,354
BMW,SUBCOMPACT,4.4,8,AS8,Z,13.8,322
BMW,SUBCOMPACT,4.4,8,AS8,Z,13.8,322
BMW,SUBCOMPACT,4.4,8,AS8,Z,13.8,322
BMW,SUBCOMPACT,4.4,8,AS8,Z,13.8,322
BMW,MID-SIZE,4.4,8,AS8,Z,13.8,322
BMW,MID-SIZE,4.4,8,AS8,Z,13.8,322
BMW,SUBCOMPACT,4.4,8,AS8,Z,12.4,290
BMW,SUBCOMPACT,4.4,8,AS8,Z,11.7,273
BMW,MID-SIZE,4.4,8,AS8,Z,12.4,290
BMW,SUV - SMALL,2.0,4,AS8,Z,9.1,213
BMW,SUV - SMALL,2.0,4,AS8,Z,8.8,207
BMW,SUV - SMALL,2.0,4,AS8,Z,9.0,210
BMW,SUV - SMALL,2.0,4,AS8,Z,9.2,215
BMW,SUV - SMALL,3.0,6,AS8,Z,14.6,339
BMW,SUV - SMALL,3.0,6,AS8,Z,14.6,339
BMW,SUV - SMALL,3.0,6,AS8,Z,10.1,235
BMW,SUV - SMALL,2.0,4,AS8,Z,9.2,215
BMW,SUV - SMALL,3.0,6,AS8,Z,14.6,339
BMW,SUV - SMALL,3.0,6,AS8,Z,14.6,339
BMW,SUV - SMALL,3.0,6,AS8,Z,10.1,235
BMW,SUV - STANDARD,3.0,6,AS8,Z,10.5,245
BMW,SUV - STANDARD,4.4,8,AS8,Z,12.8,302
BMW,SUV - STANDARD,4.4,8,AS8,Z,12.8,302
BMW,SUV - STANDARD,3.0,6,AS8,Z,10.5,245
BMW,SUV - STANDARD,4.4,8,AS8,Z,12.8,302
BMW,SUV - STANDARD,3.0,6,AS8,Z,10.8,254
BMW,SUV - STANDARD,4.4,8,AS8,Z,13.6,318
BMW,SUV - STANDARD,4.4,8,AS8,Z,13.6,318
BMW,TWO-SEATER,2.0,4,AS8,Z,8.5,200
BMW,TWO-SEATER,3.0,6,AS8,Z,9.3,216
BUGATTI,TWO-SEATER,8.0,16,AM7,Z,22.2,522
BUICK,SUV - STANDARD,3.6,6,A9,X,11.2,263
BUICK,SUV - STANDARD,3.6,6,A9,X,11.8,277
BUICK,SUV - SMALL,1.4,4,AS6,X,8.7,204
BUICK,SUV - SMALL,1.4,4,AS6,X,9.1,214
BUICK,SUV - SMALL,1.2,3,AV,X,8.4,198
BUICK,SUV - SMALL,1.3,3,A9,X,8.5,199
BUICK,SUV - SMALL,2.0,4,A9,Z,10.7,250
BUICK,SUV - SMALL,2.5,4,A6,X,10.0,234
BUICK,MID-SIZE,2.0,4,AS9,Z,9.0,211
BUICK,MID-SIZE,2.0,4,AS8,Z,9.6,227
BUICK,MID-SIZE,3.6,6,AS9,X,10.9,255
CADILLAC,COMPACT,2.0,4,AS8,Z,8.7,203
CADILLAC,COMPACT,2.7,4,AS10,Z,9.9,232
CADILLAC,COMPACT,2.0,4,AS8,Z,9.1,213
CADILLAC,COMPACT,2.7,4,AS10,Z,10.2,238
CADILLAC,COMPACT,2.7,4,AS10,Z,10.0,234
CADILLAC,COMPACT,2.7,4,AS10,Z,10.2,238
CADILLAC,MID-SIZE,2.0,4,AS10,Z,9.0,209
CADILLAC,MID-SIZE,3.0,6,AS10,Z,11.0,256
CADILLAC,MID-SIZE,2.0,4,AS10,Z,9.5,221
CADILLAC,MID-SIZE,3.0,6,AS10,Z,11.5,268
CADILLAC,MID-SIZE,3.0,6,AS10,Z,11.3,263
CADILLAC,MID-SIZE,3.0,6,AS10,Z,11.8,276
CADILLAC,FULL-SIZE,3.6,6,AS10,X,11.0,259
CADILLAC,FULL-SIZE,4.2,8,AS10,Z,13.8,324
CADILLAC,SUV - STANDARD,6.2,8,A10,Z,14.2,333
CADILLAC,SUV - SMALL,2.0,4,AS9,Z,8.9,209
CADILLAC,SUV - SMALL,2.0,4,AS9,Z,9.7,227
CADILLAC,SUV - SMALL,2.0,4,AS9,Z,9.8,227
CADILLAC,SUV - SMALL,2.0,4,AS9,Z,10.1,235
CADILLAC,SUV - SMALL,3.6,6,AS9,X,11.6,270
CADILLAC,SUV - SMALL,3.6,6,AS9,X,11.8,277
CHEVROLET,SUV - SMALL,2.0,4,A9,X,9.8,225
CHEVROLET,SUV - SMALL,2.5,4,A9,X,10.2,238
CHEVROLET,SUV - SMALL,2.0,4,A9,X,10.1,232
CHEVROLET,SUV - SMALL,3.6,6,A9,X,11.4,269
CHEVROLET,SUBCOMPACT,2.0,4,AS8,Z,9.4,219
CHEVROLET,SUBCOMPACT,2.0,4,M6,Z,10.1,235
CHEVROLET,SUBCOMPACT,3.6,6,AS10,X,10.5,247
CHEVROLET,SUBCOMPACT,3.6,6,M6,X,11.9,280
CHEVROLET,SUBCOMPACT,6.2,8,AS10,Z,12.1,282
CHEVROLET,SUBCOMPACT,6.2,8,M6,Z,12.6,296
CHEVROLET,SUBCOMPACT,6.2,8,AS10,Z,15.1,355
CHEVROLET,SUBCOMPACT,6.2,8,M6,Z,14.8,349
CHEVROLET,PICKUP TRUCK - SMALL,2.5,4,A6,X,10.8,252
CHEVROLET,PICKUP TRUCK - SMALL,2.8,4,A6,D,10.1,270
CHEVROLET,PICKUP TRUCK - SMALL,3.6,6,A8,X,11.7,273
CHEVROLET,PICKUP TRUCK - SMALL,2.5,4,A6,X,11.3,265
CHEVROLET,PICKUP TRUCK - SMALL,2.8,4,A6,D,10.6,284
CHEVROLET,PICKUP TRUCK - SMALL,3.6,6,A8,X,12.2,286
CHEVROLET,PICKUP TRUCK - SMALL,2.8,4,A6,D,12.1,326
CHEVROLET,PICKUP TRUCK - SMALL,3.6,6,A8,X,14.1,331
CHEVROLET,TWO-SEATER,6.2,8,AS8,Z,12.4,290
CHEVROLET,SUV - SMALL,1.5,4,A6,X,8.4,196
CHEVROLET,SUV - SMALL,1.5,4,A6,X,8.7,204
CHEVROLET,SUV - SMALL,2.0,4,A9,Z,9.7,228
CHEVROLET,FULL-SIZE,3.6,6,AS6,X,10.9,255
CHEVROLET,FULL-SIZE,3.6,6,AS6,E,14.7,246
CHEVROLET,MID-SIZE,1.5,4,AV,X,7.5,189
CHEVROLET,MID-SIZE,2.0,4,A9,Z,9.1,214
CHEVROLET,PICKUP TRUCK - STANDARD,2.7,4,A8,X,11.1,262
CHEVROLET,PICKUP TRUCK - STANDARD,2.7,4,A8,X,11.7,275
CHEVROLET,PICKUP TRUCK - STANDARD,3.0,6,A10,D,8.9,238
CHEVROLET,PICKUP TRUCK - STANDARD,4.3,6,A6,X,13.5,318
CHEVROLET,PICKUP TRUCK - STANDARD,5.3,8,A6,X,13.9,326
CHEVROLET,PICKUP TRUCK - STANDARD,5.3,8,A6,X,14.4,339
CHEVROLET,PICKUP TRUCK - STANDARD,5.3,8,A6,E,19.5,326
CHEVROLET,PICKUP TRUCK - STANDARD,5.3,8,A8,X,12.2,286
CHEVROLET,PICKUP TRUCK - STANDARD,2.7,4,A8,X,11.7,275
CHEVROLET,PICKUP TRUCK - STANDARD,2.7,4,A8,X,12.0,280
CHEVROLET,PICKUP TRUCK - STANDARD,3.0,6,A10,D,9.4,252
CHEVROLET,PICKUP TRUCK - STANDARD,4.3,6,A6,X,14.1,331
CHEVROLET,PICKUP TRUCK - STANDARD,4.3,6,A6,X,14.8,349
CHEVROLET,PICKUP TRUCK - STANDARD,5.3,8,A6,X,14.1,331
CHEVROLET,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15.0,350
CHEVROLET,PICKUP TRUCK - STANDARD,5.3,8,A6,E,20.5,342
CHEVROLET,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15.1,354
CHEVROLET,PICKUP TRUCK - STANDARD,5.3,8,A8,X,12.9,303
CHEVROLET,PICKUP TRUCK - STANDARD,5.3,8,A10,X,12.6,296
CHEVROLET,PICKUP TRUCK - STANDARD,5.3,8,A10,X,13.1,307
CHEVROLET,PICKUP TRUCK - STANDARD,6.2,8,A10,Z,13.7,321
CHEVROLET,PICKUP TRUCK - STANDARD,6.2,8,A10,Z,15.2,357
CHEVROLET,PICKUP TRUCK - STANDARD,6.2,8,A10,Z,14.2,332
CHEVROLET,SUBCOMPACT,1.4,4,AV,X,7.1,167
CHEVROLET,SUBCOMPACT,1.4,4,M5,X,7.2,170
CHEVROLET,SUV - STANDARD,5.3,8,A6,X,13.4,314
CHEVROLET,SUV - STANDARD,5.3,8,A6,X,13.4,314
CHEVROLET,SUV - STANDARD,5.3,8,A6,E,17.9,298
CHEVROLET,SUV - STANDARD,5.3,8,A6,X,14.4,337
CHEVROLET,SUV - STANDARD,5.3,8,A6,X,14.4,337
CHEVROLET,SUV - STANDARD,5.3,8,A6,E,19.1,319
CHEVROLET,SUV - STANDARD,6.2,8,A10,Z,14.6,343
CHEVROLET,SUV - STANDARD,5.3,8,A6,X,13.4,314
CHEVROLET,SUV - STANDARD,5.3,8,A6,X,13.4,314
CHEVROLET,SUV - STANDARD,5.3,8,A6,E,17.9,298
CHEVROLET,SUV - STANDARD,5.3,8,A6,X,13.8,325
CHEVROLET,SUV - STANDARD,5.3,8,A6,X,13.8,325
CHEVROLET,SUV - STANDARD,5.3,8,A6,E,18.4,305
CHEVROLET,SUV - STANDARD,6.2,8,A10,Z,13.9,327
CHEVROLET,SUV - STANDARD,3.6,6,A9,X,11.1,261
CHEVROLET,SUV - STANDARD,3.6,6,A9,X,11.8,276
CHEVROLET,SUV - SMALL,1.4,4,AS6,X,8.4,196
CHEVROLET,SUV - SMALL,1.4,4,AS6,X,9.1,214
CHRYSLER,FULL-SIZE,3.6,6,A8,X,10.3,242
CHRYSLER,FULL-SIZE,5.7,8,A8,X,12.3,289
CHRYSLER,FULL-SIZE,3.6,6,A8,X,11.0,258
CHRYSLER,MINIVAN,3.6,6,A9,X,10.6,249
CHRYSLER,MINIVAN,3.6,6,A9,X,10.6,249
DODGE,MID-SIZE,3.6,6,A8,X,10.3,242
DODGE,MID-SIZE,5.7,8,A8,X,12.3,289
DODGE,MID-SIZE,5.7,8,M6,Z,13.1,307
DODGE,MID-SIZE,6.4,8,A8,Z,13.0,305
DODGE,MID-SIZE,6.4,8,M6,Z,13.9,325
DODGE,MID-SIZE,3.6,6,A8,X,11.0,258
DODGE,MID-SIZE,6.4,8,A8,Z,13.0,305
DODGE,MID-SIZE,6.4,8,M6,Z,13.9,325
DODGE,MID-SIZE,6.2,8,A8,Z,14.5,339
DODGE,MID-SIZE,6.2,8,M6,Z,15.1,352
DODGE,MID-SIZE,6.2,8,A8,Z,15.3,358
DODGE,MID-SIZE,6.2,8,M6,Z,15.1,352
DODGE,FULL-SIZE,3.6,6,A5,X,11.6,271
DODGE,FULL-SIZE,3.6,6,A8,X,10.3,242
DODGE,FULL-SIZE,5.7,8,A8,X,12.3,289
DODGE,FULL-SIZE,6.4,8,A8,Z,13.0,305
DODGE,FULL-SIZE,3.6,6,A8,X,11.0,258
DODGE,FULL-SIZE,6.4,8,A8,Z,13.0,305
DODGE,FULL-SIZE,6.2,8,A8,Z,15.6,368
DODGE,SUV - STANDARD,3.6,6,A8,X,11.3,265
DODGE,SUV - STANDARD,5.7,8,A8,X,14.1,331
DODGE,SUV - STANDARD,6.4,8,A8,Z,15.6,363
DODGE,MINIVAN,3.6,6,A6,X,11.8,276
DODGE,SUV - SMALL,2.4,4,A4,X,11.1,261
FIAT,TWO-SEATER,1.4,4,A6,X,8.0,187
FIAT,TWO-SEATER,1.4,4,M6,X,7.9,185
FIAT,STATION WAGON - SMALL,1.4,4,A6,X,9.4,221
FIAT,SUV - SMALL,1.3,4,A9,X,9.1,213
FORD,SUV - SMALL,1.0,3,AS6,X,8.4,197
FORD,SUV - SMALL,2.0,4,AS6,X,9.2,216
FORD,SUV - SMALL,2.0,4,A8,X,9.8,229
FORD,SUV - SMALL,2.0,4,A8,X,10.0,233
FORD,SUV - SMALL,2.0,4,AS8,X,10.0,233
FORD,SUV - SMALL,2.7,6,AS8,X,11.0,258
FORD,SUV - SMALL,1.5,3,A8,X,7.9,185
FORD,SUV - SMALL,1.5,3,A8,X,8.3,196
FORD,SUV - SMALL,2.0,4,AS8,X,9.1,213
FORD,SUV - SMALL,2.5,4,AV,X,5.8,136
FORD,SUV - SMALL,2.5,4,AV,X,5.9,139
FORD,SUV - STANDARD,3.5,6,AS10,X,12.5,294
FORD,SUV - STANDARD,3.5,6,AS10,X,13.1,308
FORD,SUV - STANDARD,2.3,4,AS10,X,10.3,241
FORD,SUV - STANDARD,3.0,6,AS10,X,11.8,278
FORD,SUV - STANDARD,3.3,6,AS10,X,9.6,225
FORD,PICKUP TRUCK - STANDARD,2.7,6,AS10,X,10.6,249
FORD,PICKUP TRUCK - STANDARD,3.0,6,AS10,D,9.8,264
FORD,PICKUP TRUCK - STANDARD,3.0,6,AS10,D,9.8,264
FORD,PICKUP TRUCK - STANDARD,3.3,6,AS6,X,10.8,254
FORD,PICKUP TRUCK - STANDARD,3.3,6,AS6,E,14.8,245
FORD,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,12.7,298
FORD,PICKUP TRUCK - STANDARD,5.0,8,AS10,X,12.6,297
FORD,PICKUP TRUCK - STANDARD,5.0,8,AS10,E,17.6,293
FORD,PICKUP TRUCK - STANDARD,5.0,8,AS10,X,13.0,305
FORD,PICKUP TRUCK - STANDARD,5.0,8,AS10,E,17.7,294
FORD,PICKUP TRUCK - STANDARD,5.0,8,AS10,X,13.6,319
FORD,PICKUP TRUCK - STANDARD,5.0,8,AS10,E,18.0,300
FORD,PICKUP TRUCK - STANDARD,2.7,6,AS10,X,11.8,277
FORD,PICKUP TRUCK - STANDARD,3.0,6,AS10,D,10.8,290
FORD,PICKUP TRUCK - STANDARD,3.0,6,AS10,D,10.0,270
FORD,PICKUP TRUCK - STANDARD,3.3,6,AS6,X,11.7,274
FORD,PICKUP TRUCK - STANDARD,3.3,6,AS6,E,15.9,265
FORD,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,13.0,304
FORD,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,12.6,296
FORD,PICKUP TRUCK - STANDARD,5.0,8,AS10,X,13.5,317
FORD,PICKUP TRUCK - STANDARD,5.0,8,AS10,E,17.8,296
FORD,PICKUP TRUCK - STANDARD,3.5,6,AS10,X,14.3,336
FORD,MID-SIZE,1.5,4,AS6,X,8.7,203
FORD,MID-SIZE,2.0,4,AV,X,5.6,131
FORD,TWO-SEATER,3.5,6,AM7,Z,16.6,393
FORD,SUBCOMPACT,2.3,4,AS10,X,9.4,221
FORD,SUBCOMPACT,2.3,4,AS10,X,10.3,242
FORD,SUBCOMPACT,2.3,4,M6,X,9.7,226
FORD,SUBCOMPACT,2.3,4,M6,X,10.4,244
FORD,SUBCOMPACT,5.0,8,AS10,X,12.3,289
FORD,SUBCOMPACT,5.0,8,M6,X,13.3,312
FORD,SUBCOMPACT,5.0,8,M6,X,13.6,319
FORD,SUBCOMPACT,2.3,4,AS10,X,10.3,242
FORD,SUBCOMPACT,2.3,4,AS10,X,10.4,244
FORD,SUBCOMPACT,2.3,4,M6,X,10.3,240
FORD,SUBCOMPACT,2.3,4,M6,X,10.7,252
FORD,SUBCOMPACT,5.0,8,AS10,X,12.9,303
FORD,PICKUP TRUCK - STANDARD,2.3,4,AS10,X,10.9,256
FORD,SUBCOMPACT,5.2,8,M6,Z,14.5,342
FORD,SUBCOMPACT,5.2,8,AM7,Z,16.7,392
FORD,VAN - PASSENGER,3.5,6,AS10,X,14.5,340
FORD,VAN - PASSENGER,3.5,6,AS10,E,19.1,316
FORD,VAN - PASSENGER,3.5,6,AS10,X,15.0,352
FORD,VAN - PASSENGER,3.5,6,AS10,E,19.8,328
FORD,SPECIAL PURPOSE VEHICLE,2.0,4,AS8,X,9.3,219
FORD,SPECIAL PURPOSE VEHICLE,2.0,4,AS8,E,12.6,209
FORD,SPECIAL PURPOSE VEHICLE,2.0,4,AS8,X,9.3,219
FORD,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,10.6,247
FORD,SPECIAL PURPOSE VEHICLE,2.0,4,AS8,X,9.2,214
FORD,SPECIAL PURPOSE VEHICLE,2.0,4,AS8,X,9.2,214
FORD,SPECIAL PURPOSE VEHICLE,2.0,4,AS8,E,12.5,208
FORD,SPECIAL PURPOSE VEHICLE,2.5,4,AS6,X,10.7,251
GENESIS,COMPACT,2.0,4,M6,Z,10.9,255
GENESIS,COMPACT,2.0,4,AS8,Z,10.2,238
GENESIS,COMPACT,3.3,6,AS8,Z,12.0,284
GENESIS,FULL-SIZE,3.3,6,AS8,Z,11.9,282
GENESIS,FULL-SIZE,3.8,6,AS8,X,11.7,276
GENESIS,FULL-SIZE,5.0,8,AS8,Z,13.2,312
GENESIS,FULL-SIZE,3.3,6,AS8,Z,11.8,280
GENESIS,FULL-SIZE,5.0,8,AS8,Z,13.1,311
GMC,SUV - STANDARD,2.0,4,A9,X,9.8,225
GMC,SUV - STANDARD,2.5,4,A9,X,10.2,238
GMC,SUV - STANDARD,3.6,6,A9,X,10.9,257
GMC,SUV - STANDARD,2.0,4,A9,X,10.1,232
GMC,SUV - STANDARD,3.6,6,A9,X,11.4,269
GMC,PICKUP TRUCK - SMALL,2.5,4,A6,X,10.8,252
GMC,PICKUP TRUCK - SMALL,2.8,4,A6,D,10.1,270
GMC,PICKUP TRUCK - SMALL,3.6,6,A8,X,11.7,273
GMC,PICKUP TRUCK - SMALL,2.5,4,A6,X,11.3,265
GMC,PICKUP TRUCK - SMALL,2.8,4,A6,D,10.6,284
GMC,PICKUP TRUCK - SMALL,3.6,6,A8,X,12.2,286
GMC,PICKUP TRUCK - STANDARD,2.7,4,A8,X,11.1,262
GMC,PICKUP TRUCK - STANDARD,2.7,4,A8,X,11.7,275
GMC,PICKUP TRUCK - STANDARD,3.0,6,A10,D,9.1,245
GMC,PICKUP TRUCK - STANDARD,4.3,6,A6,X,13.5,318
GMC,PICKUP TRUCK - STANDARD,5.3,8,A6,X,13.9,326
GMC,PICKUP TRUCK - STANDARD,5.3,8,A6,X,14.4,339
GMC,PICKUP TRUCK - STANDARD,5.3,8,A6,E,19.5,326
GMC,PICKUP TRUCK - STANDARD,5.3,8,A8,X,12.2,288
GMC,PICKUP TRUCK - STANDARD,2.7,4,A8,X,11.7,275
GMC,PICKUP TRUCK - STANDARD,2.7,4,A8,X,12.0,280
GMC,PICKUP TRUCK - STANDARD,3.0,6,A10,D,9.9,265
GMC,PICKUP TRUCK - STANDARD,3.0,6,A10,D,9.9,265
GMC,PICKUP TRUCK - STANDARD,4.3,6,A6,X,14.1,331
GMC,PICKUP TRUCK - STANDARD,5.3,8,A6,X,14.1,331
GMC,PICKUP TRUCK - STANDARD,5.3,8,A6,X,14.7,344
GMC,PICKUP TRUCK - STANDARD,5.3,8,A6,E,19.5,325
GMC,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15.1,354
GMC,PICKUP TRUCK - STANDARD,5.3,8,A8,X,13.0,304
GMC,PICKUP TRUCK - STANDARD,5.3,8,A8,X,13.4,314
GMC,PICKUP TRUCK - STANDARD,5.3,8,A10,X,12.7,298
GMC,PICKUP TRUCK - STANDARD,5.3,8,A10,X,13.1,307
GMC,PICKUP TRUCK - STANDARD,6.2,8,A10,Z,13.9,326
GMC,PICKUP TRUCK - STANDARD,6.2,8,A10,Z,14.2,332
GMC,SUV - SMALL,1.5,4,A9,X,8.6,202
GMC,SUV - SMALL,1.5,4,A9,X,9.0,210
GMC,SUV - SMALL,2.0,4,A9,Z,10.2,239
GMC,SUV - STANDARD,5.3,8,A6,X,13.4,314
GMC,SUV - STANDARD,5.3,8,A6,X,13.4,314
GMC,SUV - STANDARD,5.3,8,A6,E,17.9,298
GMC,SUV - STANDARD,5.3,8,A6,X,13.8,325
GMC,SUV - STANDARD,5.3,8,A6,X,13.8,325
GMC,SUV - STANDARD,5.3,8,A6,E,18.4,305
GMC,SUV - STANDARD,6.2,8,A10,Z,13.9,327
GMC,SUV - STANDARD,5.3,8,A6,X,13.4,314
GMC,SUV - STANDARD,5.3,8,A6,X,13.4,314
GMC,SUV - STANDARD,5.3,8,A6,E,17.9,298
GMC,SUV - STANDARD,5.3,8,A6,X,14.4,337
GMC,SUV - STANDARD,5.3,8,A6,X,14.4,337
GMC,SUV - STANDARD,5.3,8,A6,E,19.1,319
GMC,SUV - STANDARD,6.2,8,A10,Z,14.6,343
HONDA,FULL-SIZE,1.5,4,AV,X,7.2,170
HONDA,FULL-SIZE,1.5,4,AV7,X,7.6,177
HONDA,FULL-SIZE,1.5,4,M6,X,7.9,185
HONDA,FULL-SIZE,2.0,4,M6,X,9.2,214
HONDA,MID-SIZE,2.0,4,AS10,X,9.1,211
HONDA,FULL-SIZE,2.0,4,AV,X,5.0,117
HONDA,COMPACT,1.5,4,AV7,X,7.2,167
HONDA,COMPACT,2.0,4,AV,X,7.1,164
HONDA,COMPACT,2.0,4,AV7,X,7.5,176
HONDA,COMPACT,2.0,4,M6,X,8.1,189
HONDA,COMPACT,1.5,4,M6,Z,7.8,183
HONDA,FULL-SIZE,1.5,4,AV,X,6.9,162
HONDA,FULL-SIZE,1.5,4,M6,X,7.2,167
HONDA,FULL-SIZE,1.5,4,AV7,Z,7.4,172
HONDA,FULL-SIZE,1.5,4,M6,Z,7.2,167
HONDA,MID-SIZE,1.5,4,AV7,X,7.1,165
HONDA,MID-SIZE,2.0,4,AV,X,7.1,167
HONDA,MID-SIZE,2.0,4,AV7,X,7.4,172
HONDA,MID-SIZE,2.0,4,M6,X,8.0,186
HONDA,MID-SIZE,1.5,4,M6,Z,7.8,183
HONDA,FULL-SIZE,2.0,4,M6,Z,9.6,223
HONDA,SUV - SMALL,1.5,4,AV,X,7.7,180
HONDA,SUV - SMALL,1.5,4,AV,X,8.1,189
HONDA,STATION WAGON - SMALL,1.5,4,AV,X,6.5,151
HONDA,STATION WAGON - SMALL,1.5,4,AV7,X,7.0,166
HONDA,STATION WAGON - SMALL,1.5,4,M6,X,7.4,174
HONDA,STATION WAGON - SMALL,1.8,4,AV,X,7.8,181
HONDA,STATION WAGON - SMALL,1.8,4,AV,X,8.2,193
HONDA,STATION WAGON - SMALL,1.8,4,AV7,X,8.5,200
HONDA,MID-SIZE,1.5,4,AV,X,4.9,115
HONDA,MINIVAN,3.5,6,AS10,X,10.6,248
HONDA,SUV - SMALL,3.5,6,AS9,X,11.3,265
HONDA,SUV - SMALL,3.5,6,A6,X,11.3,266
HONDA,SUV - SMALL,3.5,6,AS9,X,11.0,257
HONDA,PICKUP TRUCK - STANDARD,3.5,6,AS9,X,11.4,269
HYUNDAI,COMPACT,1.6,4,AV,X,6.7,160
HYUNDAI,COMPACT,1.6,4,M6,X,7.0,168
HYUNDAI,MID-SIZE,1.6,4,AM7,X,8.1,192
HYUNDAI,MID-SIZE,1.6,4,M6,X,9.0,214
HYUNDAI,MID-SIZE,2.0,4,AV,X,6.8,161
HYUNDAI,MID-SIZE,2.0,4,M6,X,7.9,187
HYUNDAI,FULL-SIZE,1.6,4,AM7,X,8.6,205
HYUNDAI,FULL-SIZE,1.6,4,M6,X,9.2,218
HYUNDAI,FULL-SIZE,2.0,4,AS6,X,8.4,199
HYUNDAI,FULL-SIZE,2.0,4,M6,X,8.7,207
HYUNDAI,FULL-SIZE,1.6,4,AM6,X,4.2,99
HYUNDAI,FULL-SIZE,1.6,4,AM6,X,4.1,96
HYUNDAI,SUV - SMALL,2.0,4,AS6,X,7.9,187
HYUNDAI,SUV - SMALL,1.6,4,AM7,X,8.6,201
HYUNDAI,SUV - SMALL,2.0,4,AS6,X,8.6,202
HYUNDAI,SUV - STANDARD,3.8,6,AS8,X,10.5,250
HYUNDAI,SUV - STANDARD,3.8,6,AS8,X,11.1,265
HYUNDAI,SUV - SMALL,2.4,4,AS8,X,9.6,225
HYUNDAI,SUV - SMALL,2.0,4,AS8,X,10.7,255
HYUNDAI,SUV - SMALL,2.4,4,AS8,X,10.1,238
HYUNDAI,FULL-SIZE,1.6,4,AS8,X,7.7,181
HYUNDAI,FULL-SIZE,2.5,4,AS8,X,7.7,182
HYUNDAI,FULL-SIZE,2.0,4,AM6,X,5.0,117
HYUNDAI,SUV - SMALL,2.0,4,AS6,X,9.1,216
HYUNDAI,SUV - SMALL,2.0,4,AS6,X,10.1,239
HYUNDAI,SUV - SMALL,2.4,4,AS6,X,10.1,241
HYUNDAI,COMPACT,1.6,4,AM7,X,7.8,184
HYUNDAI,COMPACT,1.6,4,M6,X,8.3,196
HYUNDAI,COMPACT,2.0,4,AS6,X,8.2,193
HYUNDAI,COMPACT,2.0,4,M6,X,9.5,226
HYUNDAI,MID-SIZE,1.6,4,AV,X,7.5,178
HYUNDAI,MID-SIZE,1.6,4,M6,X,7.8,184
INFINITI,MID-SIZE,3.0,6,AS7,Z,10.8,254
INFINITI,MID-SIZE,3.0,6,AS7,Z,11.1,261
INFINITI,SUBCOMPACT,3.0,6,AS7,Z,10.7,251
INFINITI,SUBCOMPACT,3.0,6,AS7,Z,11.0,259
INFINITI,SUV - SMALL,2.0,4,AV8,Z,9.7,228
INFINITI,SUV - SMALL,3.5,6,AV7,Z,10.9,257
INFINITI,SUV - STANDARD,5.6,8,AS7,Z,15.3,360
JAGUAR,SUV - SMALL,2.0,4,AS9,Z,9.8,231
JAGUAR,SUV - SMALL,2.0,4,AS9,Z,10.1,236
JAGUAR,SUV - SMALL,2.0,4,AS8,Z,9.9,227
JAGUAR,SUV - SMALL,2.0,4,AS8,Z,9.9,232
JAGUAR,SUV - SMALL,3.0,6,AS8,Z,11.8,277
JAGUAR,SUV - SMALL,5.0,8,AS8,Z,12.9,303
JAGUAR,TWO-SEATER,2.0,4,AS8,Z,9.2,215
JAGUAR,TWO-SEATER,3.0,6,AS8,Z,10.4,242
JAGUAR,TWO-SEATER,3.0,6,AS8,Z,10.8,253
