make,model,vehicle_class,engine_size,cylinders,transmission,fuel_type,fuel_consumption_city,fuel_consumption_hwy,fuel_consumption_comb,fuel_consumption_comb_mpg,co2_emissions
TOYOTA,YARIS,COMPACT,1.5,4,M5,X,7.8,6.5,7.2,39,169
VOLKSWAGEN,ARTEON,FULL-SIZE,2.0,4,AS8,Z,12.0,8.6,10.4,27,244
VOLKSWAGEN,ATLAS,SUV - SMALL,2.0,4,AS8,X,11.6,9.1,10.5,27,245
VOLKSWAGEN,ATLAS,SUV - STANDARD,3.6,6,AS8,X,13.8,10.2,12.2,23,286
VOLKSWAGEN,BEETLE,COMPACT,2.0,4,AS6,X,9.0,7.1,8.2,34,191
VOLKSWAGEN,BEETLE,SUBCOMPACT,2.0,4,AS6,X,9.0,7.1,8.2,34,191
VOLKSWAGEN,BEETLE,COMPACT,2.0,4,AS6,X,9.1,6.9,8.1,35,189
VOLKSWAGEN,BEETLE,SUBCOMPACT,2.0,4,AS6,X,9.1,6.9,8.1,35,189
VOLKSWAGEN,GOLF,COMPACT,1.4,4,AS8,X,8.1,6.4,7.4,38,172
VOLKSWAGEN,GOLF,COMPACT,1.4,4,M6,X,8.2,6.3,7.4,38,172
VOLKSWAGEN,GOLF,COMPACT,2.0,4,AM7,X,9.6,7.5,8.6,33,202
VOLKSWAGEN,GOLF,COMPACT,2.0,4,M6,X,9.8,7.3,8.7,32,203
VOLKSWAGEN,GOLF,COMPACT,2.0,4,AM7,Z,10.2,7.9,9.2,31,213
VOLKSWAGEN,GOLF,COMPACT,2.0,4,M6,Z,11.4,8.2,9.9,29,232
VOLKSWAGEN,GOLF,STATION WAGON - SMALL,1.8,4,AM6,X,10.7,8.0,9.4,30,220
VOLKSWAGEN,GOLF,STATION WAGON - SMALL,1.8,4,M6,X,11.1,7.8,9.6,29,225
VOLKSWAGEN,GOLF,STATION WAGON - SMALL,1.4,4,AS8,X,8.6,6.5,7.6,37,178
VOLKSWAGEN,GOLF,STATION WAGON - SMALL,1.4,4,M6,X,8.2,6.3,7.4,38,172
VOLKSWAGEN,GOLF,STATION WAGON - SMALL,1.8,4,AM6,X,10.8,8.1,9.6,29,224
VOLKSWAGEN,GOLF,STATION WAGON - SMALL,1.8,4,M6,X,10.8,7.6,9.3,30,218
VOLKSWAGEN,JETTA,COMPACT,1.4,4,AS8,X,7.8,5.9,7.0,40,162
VOLKSWAGEN,JETTA,COMPACT,1.4,4,M6,X,7.9,5.9,7.0,40,163
VOLKSWAGEN,JETTA,COMPACT,2.0,4,AM7,X,9.3,7.2,8.4,34,196
VOLKSWAGEN,JETTA,COMPACT,2.0,4,M6,X,9.6,7.3,8.5,33,200
VOLKSWAGEN,PASSAT,MID-SIZE,2.0,4,AS6,X,9.3,6.5,8.1,35,188
VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,AS8,X,10.7,8.0,9.5,30,221
VOLKSWAGEN,TIGUAN,SUV - SMALL,2.0,4,AS8,X,11.1,8.1,9.8,29,228
VOLVO,S60,COMPACT,2.0,4,AS8,Z,9.9,6.6,8.4,34,197
VOLVO,S60,COMPACT,2.0,4,AS8,Z,11.1,7.3,9.4,30,218
VOLVO,S90,MID-SIZE,2.0,4,AS8,Z,10.6,7.4,9.2,31,215
VOLVO,S90,MID-SIZE,2.0,4,AS8,Z,11.1,7.3,9.4,30,219
VOLVO,V60,STATION WAGON - SMALL,2.0,4,AS8,Z,9.9,6.6,8.4,34,197
VOLVO,V60,STATION WAGON - SMALL,2.0,4,AS8,Z,11.1,7.3,9.4,30,219
VOLVO,V60,STATION WAGON - SMALL,2.0,4,AS8,Z,10.8,7.6,9.3,30,218
VOLVO,V90,STATION WAGON - MID-SIZE,2.0,4,AS8,Z,11.1,7.3,9.4,30,219
VOLVO,V90,STATION WAGON - MID-SIZE,2.0,4,AS8,Z,11.6,8.1,10.0,28,233
VOLVO,XC40,SUV - SMALL,2.0,4,AS8,Z,10.3,7.5,9.0,31,211
VOLVO,XC60,SUV - SMALL,2.0,4,AS8,Z,11.3,8.5,10.0,28,233
VOLVO,XC60,SUV - SMALL,2.0,4,AS8,Z,11.8,8.6,10.4,27,242
VOLVO,XC90,SUV - STANDARD,2.0,4,AS8,Z,11.3,8.5,10.0,28,233
VOLVO,XC90,SUV - STANDARD,2.0,4,AS8,Z,12.1,8.9,10.7,26,250
ACURA,ILX,COMPACT,2.4,4,AM8,Z,9.9,7.0,8.6,33,199
ACURA,MDX,SUV - SMALL,3.5,6,AS9,Z,12.3,9.2,10.9,26,254
ACURA,MDX,SUV - SMALL,3.5,6,AS9,Z,12.2,9.5,11.0,26,258
ACURA,MDX,SUV - SMALL,3.0,6,AM7,Z,9.1,9.0,9.0,31,210
ACURA,RDX,SUV - SMALL,2.0,4,AS10,Z,11.0,8.6,9.9,29,232
ACURA,RDX,SUV - SMALL,2.0,4,AS10,Z,11.3,9.1,10.3,27,241
ACURA,RLX,MID-SIZE,3.5,6,AM7,Z,8.4,8.2,8.4,34,196
ACURA,TLX,COMPACT,2.4,4,AM8,Z,10.2,7.4,8.9,32,209
ACURA,TLX,COMPACT,3.5,6,AS9,Z,11.4,7.7,9.8,29,228
ACURA,TLX,COMPACT,3.5,6,AS9,Z,12.0,8.2,10.3,27,240
ALFA ROMEO,4C,TWO-SEATER,1.8,4,AM6,Z,9.7,6.9,8.4,34,197
ALFA ROMEO,GIULIA,MID-SIZE,2.0,4,A8,Z,10.0,7.2,8.7,32,205
ALFA ROMEO,GIULIA,MID-SIZE,2.0,4,A8,Z,10.5,7.7,9.2,31,217
ALFA ROMEO,GIULIA,MID-SIZE,2.9,6,A8,Z,13.5,9.3,11.6,24,271
ALFA ROMEO,STELVIO,SUV - SMALL,2.0,4,A8,Z,10.3,8.1,9.3,30,218
ALFA ROMEO,STELVIO,SUV - SMALL,2.0,4,A8,Z,10.8,8.3,9.6,29,226
ALFA ROMEO,STELVIO,SUV - SMALL,2.9,6,A8,Z,13.9,10.3,12.3,23,288
ASTON MARTIN,DB11,MINICOMPACT,4.0,8,A8,Z,13.0,9.8,11.5,25,271
ASTON MARTIN,DB11,MINICOMPACT,5.2,12,A8,Z,15.5,10.6,13.3,21,312
ASTON MARTIN,DBS,MINICOMPACT,5.2,12,A8,Z,16.4,10.7,13.8,20,324
ASTON MARTIN,VANTAGE,TWO-SEATER,4.0,8,A8,Z,13.1,9.6,11.5,25,270
ASTON MARTIN,VANTAGE,TWO-SEATER,4.0,8,M7,Z,16.7,11.2,14.2,20,333
AUDI,A3,SUBCOMPACT,2.0,4,AM7,X,8.8,6.5,7.8,36,182
AUDI,A3,SUBCOMPACT,2.0,4,AM7,X,10.8,8.0,9.5,30,224
AUDI,A3,SUBCOMPACT,2.0,4,AM7,X,10.8,8.0,9.5,30,224
AUDI,A4,COMPACT,2.0,4,AM7,Z,10.0,7.3,8.8,32,205
AUDI,A4,STATION WAGON - SMALL,2.0,4,AM7,Z,10.0,7.4,8.8,32,206
AUDI,A5,SUBCOMPACT,2.0,4,AM7,Z,10.0,7.3,8.8,32,205
AUDI,A5,SUBCOMPACT,2.0,4,AM7,Z,10.0,7.4,8.8,32,206
AUDI,A5,MID-SIZE,2.0,4,AM7,Z,10.0,7.3,8.8,32,205
AUDI,A6,MID-SIZE,2.0,4,AM7,Z,9.8,7.4,8.7,32,205
AUDI,A6,MID-SIZE,3.0,6,AM7,Z,10.9,8.2,9.7,29,226
AUDI,A6,MID-SIZE,3.0,6,AM7,Z,11.8,9.1,10.6,27,247
AUDI,A7,MID-SIZE,3.0,6,AM7,Z,10.9,8.2,9.7,29,226
AUDI,A8,FULL-SIZE,3.0,6,AS8,Z,13.5,8.9,11.5,25,267
AUDI,A8,FULL-SIZE,4.0,8,AS8,Z,15.4,10.4,13.2,21,308
AUDI,Q3,SUV - SMALL,2.0,4,AS8,X,12.3,8.6,10.6,27,248
AUDI,Q5,SUV - SMALL,2.0,4,AM7,Z,10.7,8.4,9.7,29,226
AUDI,Q7,SUV - STANDARD,3.0,6,AS8,Z,13.8,11.4,12.7,22,296
AUDI,Q8,SUV - STANDARD,3.0,6,AS8,Z,13.8,11.4,12.7,22,296
AUDI,R8,TWO-SEATER,5.2,10,AM7,Z,17.5,11.7,14.9,19,347
AUDI,R8,TWO-SEATER,5.2,10,AM7,Z,17.5,11.7,14.9,19,347
AUDI,RS,SUBCOMPACT,2.5,5,AM7,Z,12.1,8.4,10.4,27,243
AUDI,S3,SUBCOMPACT,2.0,4,AM7,Z,10.7,8.0,9.5,30,222
AUDI,S4,COMPACT,3.0,6,AS8,Z,11.8,8.9,10.5,27,245
AUDI,S5,SUBCOMPACT,3.0,6,AS8,Z,11.8,8.9,10.5,27,245
AUDI,S5,SUBCOMPACT,3.0,6,AS8,Z,12.1,9.1,10.8,26,252
AUDI,S5,MID-SIZE,3.0,6,AS8,Z,11.8,8.9,10.5,27,245
AUDI,S6,MID-SIZE,2.9,6,AS8,Z,12.9,8.5,10.9,26,255
AUDI,S7,MID-SIZE,2.9,6,AS8,Z,12.9,8.5,10.9,26,255
AUDI,S8,FULL-SIZE,4.0,8,AS8,Z,17.6,10.7,14.5,19,339
AUDI,Q5,SUV - SMALL,3.0,6,AS8,Z,13.1,10.3,11.8,24,276
AUDI,TT,SUBCOMPACT,2.0,4,AM7,X,10.3,7.7,9.1,31,213
AUDI,TT,TWO-SEATER,2.0,4,AM7,X,10.3,7.7,9.1,31,213
AUDI,RS,SUBCOMPACT,2.5,5,AM7,Z,12.1,8.2,10.3,27,241
AUDI,TTS,SUBCOMPACT,2.0,4,AM7,Z,10.4,8.2,9.4,30,220
BENTLEY,BENTAYGA,SUV - STANDARD,4.0,8,AS8,Z,16.4,10.1,13.6,21,315
BENTLEY,BENTAYGA,SUV - STANDARD,6.0,12,AS8,Z,20.0,13.8,17.2,16,401
BENTLEY,CONTINENTAL,COMPACT,4.0,8,AM8,Z,15.1,9.1,12.4,23,291
BENTLEY,CONTINENTAL,COMPACT,6.0,12,AM8,Z,19.0,11.6,15.7,18,364
BENTLEY,CONTINENTAL,SUBCOMPACT,4.0,8,AM8,Z,15.1,9.1,12.4,23,291
BENTLEY,CONTINENTAL,SUBCOMPACT,6.0,12,AM8,Z,19.2,12.2,16.0,18,373
BENTLEY,FLYING SPUR,MID-SIZE,6.0,12,AM8,Z,19.2,12.2,16.0,18,373
BMW,I series,SUBCOMPACT,2.0,4,AS8,Z,10.1,7.0,8.7,32,204
BMW,I series,SUBCOMPACT,2.0,4,AS8,Z,10.9,7.5,9.4,30,219
BMW,I series,SUBCOMPACT,2.0,4,AS8,Z,9.5,7.4,8.5,33,200
BMW,I series,SUBCOMPACT,2.0,4,AS8,Z,10.9,7.5,9.4,30,219
BMW,I series,COMPACT,2.0,4,AS8,Z,9.5,6.9,8.3,34,195
BMW,I series,SUBCOMPACT,2.0,4,AS8,Z,10.6,7.3,9.1,31,213
BMW,I series,COMPACT,2.0,4,AS8,Z,10.1,7.0,8.7,32,204
BMW,I series,COMPACT,2.0,4,AS8,Z,10.9,7.5,9.4,30,219
BMW,I series,COMPACT,2.0,4,AS8,Z,10.9,7.5,9.4,30,219
BMW,I series,SUBCOMPACT,3.0,6,AS8,Z,12.4,8.5,10.7,26,249
BMW,I series,COMPACT,3.0,6,AS8,Z,11.4,8.1,9.9,29,231
BMW,I series,COMPACT,3.0,6,AS8,Z,11.4,8.3,10.0,28,233
BMW,I series,COMPACT,3.0,6,M6,Z,13.0,8.5,11.0,26,257
BMW,I series,COMPACT,3.0,6,AS8,Z,11.4,8.3,10.0,28,233
BMW,I series,MID-SIZE,2.0,4,AS8,Z,9.9,7.5,8.8,32,206
BMW,I series,MID-SIZE,3.0,6,AS8,Z,10.7,8.1,9.5,30,222
BMW,I series,FULL-SIZE,4.4,8,AS8,Z,14.5,9.9,12.4,23,290
BMW,I series,FULL-SIZE,4.4,8,AS8,Z,14.5,9.9,12.4,23,290
BMW,ALPINA,FULL-SIZE,4.4,8,AS8,Z,14.5,9.9,12.4,23,290
BMW,M series,SUBCOMPACT,3.0,6,AM7,Z,14.1,10.3,12.4,23,290
BMW,M series,SUBCOMPACT,3.0,6,M6,Z,13.4,9.6,11.7,24,273
BMW,M series,SUBCOMPACT,3.0,6,AS8,Z,11.4,8.1,9.9,29,231
BMW,M series,SUBCOMPACT,3.0,6,M6,Z,12.7,8.8,10.9,26,255
BMW,M series,SUBCOMPACT,3.0,6,AS8,Z,11.4,8.3,10.0,28,233
BMW,M series,SUBCOMPACT,3.0,6,AS8,Z,11.4,8.1,9.9,29,231
BMW,M series,SUBCOMPACT,3.0,6,AS8,Z,11.4,8.1,9.9,29,231
BMW,M series,SUBCOMPACT,3.0,6,M6,Z,12.7,8.8,10.9,26,255
BMW,M series,SUBCOMPACT,3.0,6,M6,Z,12.7,8.8,10.9,26,255
BMW,M series,SUBCOMPACT,3.0,6,AS8,Z,11.4,8.3,10.0,28,233
BMW,M series,SUBCOMPACT,3.0,6,AS8,Z,11.4,8.3,10.0,28,233
BMW,M series,COMPACT,3.0,6,AS8,Z,11.4,8.3,10.0,28,233
BMW,M series,SUBCOMPACT,3.0,6,AM7,Z,14.5,10.5,12.7,22,299
BMW,M series,SUBCOMPACT,3.0,6,AM7,Z,14.5,10.5,12.7,22,299
BMW,M series,SUBCOMPACT,3.0,6,M6,Z,13.8,9.4,11.9,24,280
BMW,M series,SUBCOMPACT,3.0,6,M6,Z,13.8,9.4,11.9,24,280
BMW,M series,COMPACT,3.0,6,AM7,Z,14.1,10.3,12.4,23,290
BMW,M series,COMPACT,3.0,6,AM7,Z,14.1,10.3,12.4,23,290
BMW,M series,COMPACT,3.0,6,M6,Z,13.4,9.6,11.7,24,273
BMW,M series,COMPACT,3.0,6,M6,Z,13.4,9.6,11.7,24,273
BMW,M series,COMPACT,3.0,6,AM7,Z,14.1,10.3,12.4,23,290
BMW,M series,MID-SIZE,4.4,8,AS8,Z,16.0,11.0,13.8,20,322
BMW,M series,MID-SIZE,4.4,8,AS8,Z,16.0,11.0,13.8,20,322
BMW,M series,MID-SIZE,4.4,8,AS8,Z,13.6,9.3,11.7,24,273
BMW,M series,FULL-SIZE,6.6,12,AS8,Z,17.8,11.9,15.1,19,354
BMW,M series,SUBCOMPACT,4.4,8,AS8,Z,16.0,11.0,13.8,20,322
BMW,M series,SUBCOMPACT,4.4,8,AS8,Z,16.0,11.0,13.8,20,322
BMW,M series,SUBCOMPACT,4.4,8,AS8,Z,16.0,11.0,13.8,20,322
BMW,M series,SUBCOMPACT,4.4,8,AS8,Z,16.0,11.0,13.8,20,322
BMW,M series,MID-SIZE,4.4,8,AS8,Z,16.0,11.0,13.8,20,322
BMW,M series,MID-SIZE,4.4,8,AS8,Z,16.0,11.0,13.8,20,322
BMW,M series,SUBCOMPACT,4.4,8,AS8,Z,14.5,9.9,12.4,23,290
BMW,M series,SUBCOMPACT,4.4,8,AS8,Z,13.6,9.3,11.7,24,273
BMW,M series,MID-SIZE,4.4,8,AS8,Z,14.5,9.9,12.4,23,290
BMW,X series,SUV - SMALL,2.0,4,AS8,Z,10.3,7.7,9.1,31,213
BMW,X series,SUV - SMALL,2.0,4,AS8,Z,9.9,7.6,8.8,32,207
BMW,X series,SUV - SMALL,2.0,4,AS8,Z,10.0,7.8,9.0,31,210
BMW,X series,SUV - SMALL,2.0,4,AS8,Z,10.0,8.2,9.2,31,215
BMW,X series,SUV - SMALL,3.0,6,AS8,Z,16.6,12.1,14.6,19,339
BMW,X series,SUV - SMALL,3.0,6,AS8,Z,16.6,12.1,14.6,19,339
BMW,X series,SUV - SMALL,3.0,6,AS8,Z,11.3,8.7,10.1,28,235
BMW,X series,SUV - SMALL,2.0,4,AS8,Z,10.0,8.2,9.2,31,215
BMW,X series,SUV - SMALL,3.0,6,AS8,Z,16.6,12.1,14.6,19,339
BMW,X series,SUV - SMALL,3.0,6,AS8,Z,16.6,12.1,14.6,19,339
BMW,X series,SUV - SMALL,3.0,6,AS8,Z,11.3,8.7,10.1,28,235
BMW,X series,SUV - STANDARD,3.0,6,AS8,Z,11.7,9.1,10.5,27,245
BMW,X series,SUV - STANDARD,4.4,8,AS8,Z,14.5,10.7,12.8,22,302
BMW,X series,SUV - STANDARD,4.4,8,AS8,Z,14.5,10.7,12.8,22,302
BMW,X series,SUV - STANDARD,3.0,6,AS8,Z,11.7,9.1,10.5,27,245
BMW,X series,SUV - STANDARD,4.4,8,AS8,Z,14.5,10.7,12.8,22,302
BMW,X series,SUV - STANDARD,3.0,6,AS8,Z,12.0,9.4,10.8,26,254
BMW,X series,SUV - STANDARD,4.4,8,AS8,Z,15.5,11.4,13.6,21,318
BMW,X series,SUV - STANDARD,4.4,8,AS8,Z,15.5,11.4,13.6,21,318
BMW,Z series,TWO-SEATER,2.0,4,AS8,Z,9.5,7.4,8.5,33,200
BMW,Z series,TWO-SEATER,3.0,6,AS8,Z,10.3,8.0,9.3,30,216
BUGATTI,CHIRON,TWO-SEATER,8.0,16,AM7,Z,26.8,16.6,22.2,13,522
BUICK,ENCLAVE,SUV - STANDARD,3.6,6,A9,X,13.0,9.1,11.2,25,263
BUICK,ENCLAVE,SUV - STANDARD,3.6,6,A9,X,13.6,9.6,11.8,24,277
BUICK,ENCORE,SUV - SMALL,1.4,4,AS6,X,9.4,7.8,8.7,32,204
BUICK,ENCORE,SUV - SMALL,1.4,4,AS6,X,10.0,8.0,9.1,31,214
BUICK,ENCORE,SUV - SMALL,1.2,3,AV,X,9.0,7.7,8.4,34,198
BUICK,ENCORE,SUV - SMALL,1.3,3,A9,X,9.0,8.0,8.5,33,199
BUICK,ENVISION,SUV - SMALL,2.0,4,A9,Z,11.7,9.4,10.7,26,250
BUICK,ENVISION,SUV - SMALL,2.5,4,A6,X,11.1,8.6,10.0,28,234
BUICK,REGAL,MID-SIZE,2.0,4,AS9,Z,10.3,7.4,9.0,31,211
BUICK,REGAL,MID-SIZE,2.0,4,AS8,Z,11.0,8.0,9.6,29,227
BUICK,REGAL,MID-SIZE,3.6,6,AS9,X,12.5,8.8,10.9,26,255
CADILLAC,CT4,COMPACT,2.0,4,AS8,Z,10.1,6.8,8.7,32,203
CADILLAC,CT4,COMPACT,2.7,4,AS10,Z,11.5,8.0,9.9,29,232
CADILLAC,CT4,COMPACT,2.0,4,AS8,Z,10.4,7.4,9.1,31,213
CADILLAC,CT4,COMPACT,2.7,4,AS10,Z,11.7,8.4,10.2,28,238
CADILLAC,CT4,COMPACT,2.7,4,AS10,Z,11.5,8.2,10.0,28,234
CADILLAC,CT4,COMPACT,2.7,4,AS10,Z,11.7,8.4,10.2,28,238
CADILLAC,CT5,MID-SIZE,2.0,4,AS10,Z,10.4,7.3,9.0,31,209
CADILLAC,CT5,MID-SIZE,3.0,6,AS10,Z,12.6,9.1,11.0,26,256
CADILLAC,CT5,MID-SIZE,2.0,4,AS10,Z,11.0,7.7,9.5,30,221
CADILLAC,CT5,MID-SIZE,3.0,6,AS10,Z,13.3,9.3,11.5,25,268
CADILLAC,CT5,MID-SIZE,3.0,6,AS10,Z,13.1,9.1,11.3,25,263
CADILLAC,CT5,MID-SIZE,3.0,6,AS10,Z,13.8,9.4,11.8,24,276
CADILLAC,CT6,FULL-SIZE,3.6,6,AS10,X,12.9,8.7,11.0,26,259
CADILLAC,CT6,FULL-SIZE,4.2,8,AS10,Z,17.3,9.5,13.8,20,324
CADILLAC,ESCALADE,SUV - STANDARD,6.2,8,A10,Z,16.7,11.1,14.2,20,333
CADILLAC,XT4,SUV - SMALL,2.0,4,AS9,Z,9.8,7.8,8.9,32,209
CADILLAC,XT4,SUV - SMALL,2.0,4,AS9,Z,10.9,8.2,9.7,29,227
CADILLAC,XT5,SUV - SMALL,2.0,4,AS9,Z,11.0,8.3,9.8,29,227
CADILLAC,XT5,SUV - SMALL,2.0,4,AS9,Z,11.2,8.9,10.1,28,235
CADILLAC,XT5,SUV - SMALL,3.6,6,AS9,X,13.4,9.4,11.6,24,270
CADILLAC,XT6,SUV - SMALL,3.6,6,AS9,X,13.5,9.7,11.8,24,277
CHEVROLET,BLAZER,SUV - SMALL,2.0,4,A9,X,11.0,8.3,9.8,29,225
CHEVROLET,BLAZER,SUV - SMALL,2.5,4,A9,X,11.3,8.9,10.2,28,238
CHEVROLET,BLAZER,SUV - SMALL,2.0,4,A9,X,11.3,8.7,10.1,28,232
CHEVROLET,BLAZER,SUV - SMALL,3.6,6,A9,X,13.1,9.4,11.4,25,269
CHEVROLET,CAMARO,SUBCOMPACT,2.0,4,AS8,Z,10.9,7.6,9.4,30,219
CHEVROLET,CAMARO,SUBCOMPACT,2.0,4,M6,Z,11.9,7.9,10.1,28,235
CHEVROLET,CAMARO,SUBCOMPACT,3.6,6,AS10,X,12.5,8.1,10.5,27,247
CHEVROLET,CAMARO,SUBCOMPACT,3.6,6,M6,X,14.3,9.0,11.9,24,280
CHEVROLET,CAMARO,SUBCOMPACT,6.2,8,AS10,Z,14.6,8.9,12.1,23,282
CHEVROLET,CAMARO,SUBCOMPACT,6.2,8,M6,Z,14.9,9.9,12.6,22,296
CHEVROLET,CAMARO,SUBCOMPACT,6.2,8,AS10,Z,18.3,11.2,15.1,19,355
CHEVROLET,CAMARO,SUBCOMPACT,6.2,8,M6,Z,17.2,12.0,14.8,19,349
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.5,4,A6,X,12.1,9.2,10.8,26,252
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.8,4,A6,D,11.8,7.9,10.1,28,270
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,3.6,6,A8,X,13.4,9.6,11.7,24,273
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.5,4,A6,X,12.6,9.7,11.3,25,265
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.8,4,A6,D,12.3,8.5,10.6,27,284
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,3.6,6,A8,X,14.0,9.9,12.2,23,286
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,2.8,4,A6,D,13.3,10.6,12.1,23,326
CHEVROLET,COLORADO,PICKUP TRUCK - SMALL,3.6,6,A8,X,15.0,13.0,14.1,20,331
CHEVROLET,CORVETTE,TWO-SEATER,6.2,8,AS8,Z,15.4,8.7,12.4,23,290
CHEVROLET,EQUINOX,SUV - SMALL,1.5,4,A6,X,8.9,7.7,8.4,34,196
CHEVROLET,EQUINOX,SUV - SMALL,1.5,4,A6,X,9.3,8.0,8.7,32,204
CHEVROLET,EQUINOX,SUV - SMALL,2.0,4,A9,Z,10.9,8.3,9.7,29,228
CHEVROLET,IMPALA,FULL-SIZE,3.6,6,AS6,X,12.8,8.5,10.9,26,255
CHEVROLET,IMPALA,FULL-SIZE,3.6,6,AS6,E,17.2,11.6,14.7,19,246
CHEVROLET,MALIBU,MID-SIZE,1.5,4,AV,X,8.2,6.6,7.5,38,189
CHEVROLET,MALIBU,MID-SIZE,2.0,4,A9,Z,10.5,7.4,9.1,31,214
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,2.7,4,A8,X,11.9,10.3,11.1,25,262
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,2.7,4,A8,X,12.5,10.8,11.7,24,275
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,3.0,6,A10,D,10.2,7.2,8.9,32,238
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,A6,X,15.1,11.5,13.5,21,318
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15.9,11.4,13.9,20,326
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A6,X,16.0,12.6,14.4,20,339
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A6,E,22.2,16.2,19.5,14,326
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A8,X,13.9,10.1,12.2,23,286
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,2.7,4,A8,X,12.5,10.8,11.7,24,275
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,2.7,4,A8,X,12.7,11.0,12.0,24,280
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,3.0,6,A10,D,10.4,8.0,9.4,30,252
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,A6,X,15.7,12.0,14.1,20,331
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,4.3,6,A6,X,16.3,12.9,14.8,19,349
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A6,X,15.9,11.8,14.1,20,331
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A6,X,16.6,13.0,15.0,19,350
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A6,E,22.3,18.1,20.5,14,342
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A6,X,16.7,13.1,15.1,19,354
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A8,X,14.7,10.7,12.9,22,303
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A10,X,14.3,10.6,12.6,22,296
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,5.3,8,A10,X,14.7,11.2,13.1,22,307
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,6.2,8,A10,Z,15.0,12.0,13.7,21,321
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,6.2,8,A10,Z,16.8,13.3,15.2,19,357
CHEVROLET,SILVERADO,PICKUP TRUCK - STANDARD,6.2,8,A10,Z,15.7,12.4,14.2,20,332
CHEVROLET,SPARK,SUBCOMPACT,1.4,4,AV,X,7.9,6.2,7.1,40,167
CHEVROLET,SPARK,SUBCOMPACT,1.4,4,M5,X,8.0,6.2,7.2,39,170
CHEVROLET,SUBURBAN,SUV - STANDARD,5.3,8,A6,X,15.7,10.5,13.4,21,314
CHEVROLET,SUBURBAN,SUV - STANDARD,5.3,8,A6,X,15.7,10.5,13.4,21,314
CHEVROLET,SUBURBAN,SUV - STANDARD,5.3,8,A6,E,21.2,13.9,17.9,16,298
CHEVROLET,SUBURBAN,SUV - STANDARD,5.3,8,A6,X,16.8,11.3,14.4,20,337
CHEVROLET,SUBURBAN,SUV - STANDARD,5.3,8,A6,X,16.8,11.3,14.4,20,337
CHEVROLET,SUBURBAN,SUV - STANDARD,5.3,8,A6,E,22.2,15.3,19.1,15,319
CHEVROLET,SUBURBAN,SUV - STANDARD,6.2,8,A10,Z,17.2,11.4,14.6,19,343
CHEVROLET,TAHOE,SUV - STANDARD,5.3,8,A6,X,15.7,10.5,13.4,21,314
CHEVROLET,TAHOE,SUV - STANDARD,5.3,8,A6,X,15.7,10.5,13.4,21,314
CHEVROLET,TAHOE,SUV - STANDARD,5.3,8,A6,E,21.2,13.9,17.9,16,298
CHEVROLET,TAHOE,SUV - STANDARD,5.3,8,A6,X,16.0,11.2,13.8,20,325
CHEVROLET,TAHOE,SUV - STANDARD,5.3,8,A6,X,16.0,11.2,13.8,20,325
CHEVROLET,TAHOE,SUV - STANDARD,5.3,8,A6,E,21.7,14.3,18.4,15,305
CHEVROLET,TAHOE,SUV - STANDARD,6.2,8,A10,Z,16.5,10.9,13.9,20,327
CHEVROLET,TRAVERSE,SUV - STANDARD,3.6,6,A9,X,13.0,8.8,11.1,25,261
CHEVROLET,TRAVERSE,SUV - STANDARD,3.6,6,A9,X,13.6,9.6,11.8,24,276
CHEVROLET,TRAX,SUV - SMALL,1.4,4,AS6,X,9.1,7.6,8.4,34,196
CHEVROLET,TRAX,SUV - SMALL,1.4,4,AS6,X,10.0,8.0,9.1,31,214
