make,vehicle_class,engine_size,cylinders,transmission,fuel_type,fuel_consumption_city,fuel_consumption_hwy,fuel_consumption_comb,fuel_consumption_comb_mpg,co2_emissions
PORSCHE,UDV,3.0,6,AM,Z,11.1,8.5,9.9,29,232
PORSCHE,UDV,3.0,6,M,Z,12.1,8.4,10.4,27,243
PORSCHE,UDV,3.0,6,AM,Z,11.0,8.5,9.9,29,231
PORSCHE,UDV,3.0,6,M,Z,12.2,8.5,10.5,27,246
PORSCHE,UDV,3.8,6,AM,Z,15.3,11.2,13.5,21,315
PORSCHE,UDV,4.0,6,AM,Z,15.8,11.7,13.9,20,324
PORSCHE,UDV,4.0,6,M,Z,18.0,11.5,15.1,19,352
PORSCHE,UDV,4.0,6,AM,Z,16.1,12.2,14.4,20,335
PORSCHE,UDV,4.0,6,M,Z,16.4,11.2,14.1,20,334
PORSCHE,UDV,4.0,6,M,Z,17.4,12.4,15.1,19,350
PORSCHE,UDV,3.0,6,AM,Z,10.9,8.4,9.8,29,228
PORSCHE,UDV,3.0,6,M,Z,12.2,8.5,10.5,27,246
PORSCHE,UDV,3.0,6,AM,Z,12.1,9.2,10.8,26,251
PORSCHE,UDV,3.0,6,M,Z,13.2,9.2,11.4,25,266
PORSCHE,UDV,3.0,6,AM,Z,11.1,8.6,10.0,28,233
PORSCHE,UDV,3.0,6,M,Z,12.2,8.5,10.5,27,246
PORSCHE,UDV,3.8,6,AM,Z,12.6,9.9,11.4,25,266
PORSCHE,UDV,3.8,6,AM,Z,12.7,9.9,11.4,25,267
PORSCHE,UDV,3.8,6,AM,Z,12.6,9.9,11.4,25,266
PORSCHE,UDV,3.8,6,AM,Z,12.7,9.9,11.4,25,267
PORSCHE,UDV,3.8,6,AM,Z,14.3,10.9,12.7,22,297
PORSCHE,UDV,2.0,4,AM,Z,10.5,8.0,9.4,30,219
PORSCHE,UDV,2.0,4,M,Z,11.0,8.3,9.8,29,229
PORSCHE,UDV,2.5,4,AM,Z,11.8,9.2,10.6,27,249
PORSCHE,UDV,2.5,4,M,Z,12.3,9.4,11.0,26,257
PORSCHE,UDV,2.5,4,AM,Z,11.1,8.4,9.9,29,231
PORSCHE,UDV,2.5,4,M,Z,12.1,9.0,10.7,26,249
PORSCHE,SDV,3.0,6,AS,Z,12.5,10.0,11.4,25,265
PORSCHE,SDV,2.9,6,AS,Z,12.9,10.4,11.8,24,275
PORSCHE,SDV,4.0,8,AS,Z,15.6,12.4,14.1,20,329
PORSCHE,UDV,2.0,4,AM,Z,10.5,8.0,9.4,30,219
PORSCHE,UDV,2.0,4,M,Z,11.0,8.3,9.8,29,229
PORSCHE,UDV,2.5,4,AM,Z,11.8,9.2,10.6,27,249
PORSCHE,UDV,2.5,4,M,Z,12.3,9.4,11.0,26,257
PORSCHE,UDV,2.5,4,AM,Z,11.1,8.4,9.9,29,231
PORSCHE,UDV,2.5,4,M,Z,12.1,9.0,10.7,26,249
PORSCHE,UDV,2.0,4,AM,Z,12.2,10.2,11.3,25,264
PORSCHE,UDV,3.0,6,AM,Z,12.9,10.2,11.7,24,272
PORSCHE,SDV,3.0,6,AM,Z,12.4,8.7,10.7,26,250
PORSCHE,SDV,3.0,6,AM,Z,12.4,9.0,10.9,26,253
PORSCHE,SDV,3.0,6,AM,Z,12.4,9.0,10.9,26,253
PORSCHE,SDV,3.0,6,AM,Z,12.2,8.9,10.7,26,250
PORSCHE,SDV,2.9,6,AM,Z,13.1,8.9,11.2,25,261
PORSCHE,SDV,2.9,6,AM,Z,13.1,8.9,11.2,25,261
PORSCHE,SDV,2.9,6,AM,Z,13.1,9.8,11.6,24,273
PORSCHE,SDV,4.0,8,AM,Z,14.5,10.2,12.6,22,295
PORSCHE,SDV,4.0,8,AM,Z,15.7,10.5,13.4,21,313
PORSCHE,SDV,4.0,8,AM,Z,12.8,9.2,11.2,25,261
PORSCHE,SDV,4.0,8,AM,Z,12.8,9.2,11.2,25,261
PORSCHE,SDV,4.0,8,AM,Z,13.4,10.1,11.9,24,279
RAM,DT,3.6,6,A,X,11.9,9.4,10.8,26,253
RAM,DT,3.6,6,A,X,11.6,9.0,10.4,27,246
RAM,DT,5.7,8,A,X,16.2,10.5,13.6,21,320
RAM,DT,5.7,8,A,X,14.1,10.3,12.4,23,290
RAM,DT,3.6,6,A,X,12.2,9.7,11.1,25,260
RAM,DT,5.7,8,A,X,16.1,11.0,13.8,20,325
RAM,DT,5.7,8,A,X,14.3,11.1,12.9,22,302
RAM,DT,3.0,6,A,D,11.8,8.6,10.4,27,278
RAM,DT,3.6,6,A,X,13.9,9.6,11.9,24,280
RAM,DT,3.6,6,A,E,19.7,13.8,17.0,17,283
RAM,DT,5.7,8,A,X,17.0,12.0,14.8,19,346
RAM,DT,5.7,8,A,X,15.7,11.0,13.6,21,319
RAM,DT,3.0,6,A,D,12.3,8.8,10.8,26,289
RAM,DT,3.6,6,A,X,14.5,10.2,12.6,22,294
RAM,DT,3.6,6,A,E,20.7,14.7,18.0,16,300
RAM,DT,5.7,8,A,X,18.7,13.3,16.3,17,382
RAM,DT,5.7,8,A,X,16.1,11.5,14.0,20,328
RAM,SV,2.4,4,A,X,11.2,8.3,9.9,29,232
ROLLS-ROYCE,SV,6.7,12,AS,Z,20.0,11.8,16.3,17,382
ROLLS-ROYCE,UDV,6.6,12,AS,Z,20.3,13.0,17.0,17,397
ROLLS-ROYCE,SDV,6.6,12,AS,Z,20.3,13.0,17.0,17,397
ROLLS-ROYCE,SDV,6.6,12,AS,Z,20.3,13.0,17.0,17,397
ROLLS-ROYCE,SDV,6.7,12,AS,Z,20.0,11.8,16.3,17,382
ROLLS-ROYCE,SDV,6.7,12,AS,Z,20.0,11.8,16.3,17,382
ROLLS-ROYCE,SDV,6.6,12,AS,Z,19.6,12.9,16.6,17,388
SUBARU,SDV,2.4,4,AV,X,11.6,9.0,10.4,27,244
SUBARU,UDV,2.0,4,AS,Z,9.7,7.2,8.6,33,200
SUBARU,UDV,2.0,4,M,Z,11.2,8.3,9.9,29,231
SUBARU,UDV,2.0,4,AV,X,8.8,7.2,8.1,35,188
SUBARU,UDV,2.0,4,M,X,10.5,8.1,9.4,30,220
SUBARU,UDV,2.5,4,AV,X,9.0,7.2,8.2,34,192
SUBARU,SDV,2.0,4,AV,X,8.3,6.4,7.5,38,174
SUBARU,SDV,2.0,4,M,X,10.1,7.5,8.9,32,209
SUBARU,SV,2.0,4,AV,X,8.4,6.6,7.6,37,177
SUBARU,SV,2.0,4,M,X,10.1,7.7,9.0,31,211
SUBARU,SDV,2.5,4,AV,X,9.3,7.0,8.2,34,193
SUBARU,SDV,3.6,6,AV,X,11.9,8.3,10.3,27,241
SUBARU,UDV,2.5,4,AV,X,9.4,7.3,8.5,33,198
SUBARU,UDV,3.6,6,AV,X,12.0,8.7,10.5,27,247
SUBARU,UDV,2.0,4,AV,Z,12.6,9.6,11.2,25,256
SUBARU,UDV,2.0,4,M,Z,11.3,8.5,10.0,28,235
SUBARU,UDV,2.5,4,M,Z,14.3,10.7,12.7,22,296
TOYOTA,SDV,4.0,6,AS,X,14.3,11.9,13.2,21,308
TOYOTA,SDV,4.0,6,AS,X,14.3,11.9,13.2,21,308
TOYOTA,UDV,2.0,4,AS,Z,9.9,7.3,8.7,32,204
TOYOTA,UDV,2.0,4,M,Z,11.3,8.3,9.9,29,232
TOYOTA,SDV,3.5,6,AS,X,10.9,7.6,9.4,30,220
TOYOTA,SDV,2.5,4,AS,X,8.1,5.7,6.9,41,164
TOYOTA,SDV,2.5,4,AS,X,8.4,6.1,7.4,38,173
TOYOTA,SDV,2.5,4,AS,X,8.5,6.2,7.5,38,175
TOYOTA,SDV,3.5,6,AS,X,10.5,7.1,9.0,31,210
TOYOTA,SDV,3.5,6,AS,X,10.7,7.4,9.2,31,215
TOYOTA,SDV,2.5,4,AV,X,4.9,4.8,4.9,58,113
TOYOTA,SDV,2.5,4,AV,X,5.3,5.0,5.1,55,121
TOYOTA,UDV,2.0,4,AS,X,8.7,7.5,8.2,34,189
TOYOTA,SDV,1.8,4,AV,X,8.3,6.5,7.5,38,174
TOYOTA,SDV,1.8,4,AV,X,8.3,6.7,7.6,37,178
TOYOTA,SDV,1.8,4,M,X,8.5,6.6,7.6,37,178
TOYOTA,SDV,1.8,4,AV,X,7.8,5.9,6.9,41,163
TOYOTA,UDV,2.0,4,AV,X,7.5,5.8,6.7,42,157
TOYOTA,UDV,2.0,4,M,X,8.4,6.3,7.5,38,174
TOYOTA,UDV,3.5,6,AS,X,11.8,8.7,10.3,27,243
TOYOTA,SDV,3.5,6,AS,X,12.1,9.0,10.6,27,250
TOYOTA,SDV,3.5,6,AS,X,12.0,8.9,10.6,27,248
TOYOTA,SDV,3.5,6,AS,X,11.7,8.8,10.4,27,242
TOYOTA,SDV,3.5,6,AV,X,8.1,8.5,8.3,34,193
TOYOTA,SDV,1.8,4,AV,X,4.4,4.6,4.4,64,105
TOYOTA,SDV,1.8,4,AV,X,4.5,4.9,4.7,60,109
TOYOTA,UDV,1.5,4,AV,X,4.9,5.5,5.1,55,120
TOYOTA,UDV,2.5,4,AS,X,8.8,6.7,7.8,36,183
TOYOTA,UDV,2.5,4,AS,X,9.2,7.1,8.3,34,190
TOYOTA,UDV,2.5,4,AV,X,5.8,6.3,6.0,47,140
TOYOTA,SDV,5.7,8,AS,X,18.4,13.8,16.4,17,384
TOYOTA,CDV,3.5,6,AS,X,12.4,8.9,10.8,26,254
TOYOTA,CDV,3.5,6,AS,X,13.4,9.6,11.7,24,274
TOYOTA,DT,2.7,4,AS,X,12.1,10.1,11.2,25,263
TOYOTA,DT,2.7,4,AS,X,12.7,10.6,11.7,24,274
TOYOTA,DT,3.5,6,AS,X,13.0,10.5,11.9,24,278
TOYOTA,DT,3.5,6,M,X,13.8,11.4,12.7,22,299
TOYOTA,DT,3.5,6,M,X,13.8,11.7,12.9,22,300
TOYOTA,DT,5.7,8,AS,X,17.7,13.6,15.9,18,371
TOYOTA,DT,4.6,8,AS,X,16.8,13.1,14.9,19,354
TOYOTA,DT,5.7,8,AS,X,18.0,14.1,16.3,17,382
TOYOTA,UDV,1.5,4,AS,X,7.3,5.8,6.6,43,155
TOYOTA,UDV,1.5,4,M,X,7.8,6.0,6.8,42,164
TOYOTA,UDV,1.5,4,A,X,7.9,6.8,7.4,38,173
TOYOTA,UDV,1.5,4,M,X,7.8,6.5,7.2,39,169
VOLKSWAGEN,SDV,2.0,4,AS,Z,12.0,8.6,10.4,27,244
VOLKSWAGEN,UDV,2.0,4,AS,X,11.6,9.1,10.5,27,245
VOLKSWAGEN,SDV,3.6,6,AS,X,13.8,10.2,12.2,23,286
VOLKSWAGEN,UDV,2.0,4,AS,X,9.0,7.1,8.2,34,191
VOLKSWAGEN,UDV,2.0,4,AS,X,9.0,7.1,8.2,34,191
VOLKSWAGEN,UDV,2.0,4,AS,X,9.1,6.9,8.1,35,189
VOLKSWAGEN,UDV,2.0,4,AS,X,9.1,6.9,8.1,35,189
VOLKSWAGEN,UDV,1.4,4,AS,X,8.1,6.4,7.4,38,172
VOLKSWAGEN,UDV,1.4,4,M,X,8.2,6.3,7.4,38,172
VOLKSWAGEN,UDV,2.0,4,AM,X,9.6,7.5,8.6,33,202
VOLKSWAGEN,UDV,2.0,4,M,X,9.8,7.3,8.7,32,203
VOLKSWAGEN,UDV,2.0,4,AM,Z,10.2,7.9,9.2,31,213
VOLKSWAGEN,UDV,2.0,4,M,Z,11.4,8.2,9.9,29,232
VOLKSWAGEN,SV,1.8,4,AM,X,10.7,8.0,9.4,30,220
VOLKSWAGEN,SV,1.8,4,M,X,11.1,7.8,9.6,29,225
VOLKSWAGEN,SV,1.4,4,AS,X,8.6,6.5,7.6,37,178
VOLKSWAGEN,SV,1.4,4,M,X,8.2,6.3,7.4,38,172
VOLKSWAGEN,SV,1.8,4,AM,X,10.8,8.1,9.6,29,224
VOLKSWAGEN,SV,1.8,4,M,X,10.8,7.6,9.3,30,218
VOLKSWAGEN,UDV,1.4,4,AS,X,7.8,5.9,7.0,40,162
VOLKSWAGEN,UDV,1.4,4,M,X,7.9,5.9,7.0,40,163
VOLKSWAGEN,UDV,2.0,4,AM,X,9.3,7.2,8.4,34,196
VOLKSWAGEN,UDV,2.0,4,M,X,9.6,7.3,8.5,33,200
VOLKSWAGEN,SDV,2.0,4,AS,X,9.3,6.5,8.1,35,188
VOLKSWAGEN,UDV,2.0,4,AS,X,10.7,8.0,9.5,30,221
VOLKSWAGEN,UDV,2.0,4,AS,X,11.1,8.1,9.8,29,228
VOLVO,UDV,2.0,4,AS,Z,9.9,6.6,8.4,34,197
VOLVO,UDV,2.0,4,AS,Z,11.1,7.3,9.4,30,218
VOLVO,SDV,2.0,4,AS,Z,10.6,7.4,9.2,31,215
VOLVO,SDV,2.0,4,AS,Z,11.1,7.3,9.4,30,219
VOLVO,SV,2.0,4,AS,Z,9.9,6.6,8.4,34,197
VOLVO,SV,2.0,4,AS,Z,11.1,7.3,9.4,30,219
VOLVO,SV,2.0,4,AS,Z,10.8,7.6,9.3,30,218
VOLVO,SV,2.0,4,AS,Z,11.1,7.3,9.4,30,219
VOLVO,SV,2.0,4,AS,Z,11.6,8.1,10.0,28,233
VOLVO,UDV,2.0,4,AS,Z,10.3,7.5,9.0,31,211
VOLVO,UDV,2.0,4,AS,Z,11.3,8.5,10.0,28,233
VOLVO,UDV,2.0,4,AS,Z,11.8,8.6,10.4,27,242
VOLVO,SDV,2.0,4,AS,Z,11.3,8.5,10.0,28,233
VOLVO,SDV,2.0,4,AS,Z,12.1,8.9,10.7,26,250
ACURA,UDV,2.4,4,AM,Z,9.9,7.0,8.6,33,199
ACURA,UDV,3.5,6,AS,Z,12.3,9.2,10.9,26,254
ACURA,UDV,3.5,6,AS,Z,12.2,9.5,11.0,26,258
ACURA,UDV,3.0,6,AM,Z,9.1,9.0,9.0,31,210
ACURA,UDV,2.0,4,AS,Z,11.0,8.6,9.9,29,232
ACURA,UDV,2.0,4,AS,Z,11.3,9.1,10.3,27,241
ACURA,SDV,3.5,6,AM,Z,8.4,8.2,8.4,34,196
ACURA,UDV,2.4,4,AM,Z,10.2,7.4,8.9,32,209
ACURA,UDV,3.5,6,AS,Z,11.4,7.7,9.8,29,228
ACURA,UDV,3.5,6,AS,Z,12.0,8.2,10.3,27,240
ALFA ROMEO,UDV,1.8,4,AM,Z,9.7,6.9,8.4,34,197
ALFA ROMEO,SDV,2.0,4,A,Z,10.0,7.2,8.7,32,205
ALFA ROMEO,SDV,2.0,4,A,Z,10.5,7.7,9.2,31,217
ALFA ROMEO,SDV,2.9,6,A,Z,13.5,9.3,11.6,24,271
ALFA ROMEO,UDV,2.0,4,A,Z,10.3,8.1,9.3,30,218
ALFA ROMEO,UDV,2.0,4,A,Z,10.8,8.3,9.6,29,226
ALFA ROMEO,UDV,2.9,6,A,Z,13.9,10.3,12.3,23,288
ASTON MARTIN,UDV,4.0,8,A,Z,13.0,9.8,11.5,25,271
ASTON MARTIN,UDV,5.2,12,A,Z,15.5,10.6,13.3,21,312
ASTON MARTIN,UDV,5.2,12,A,Z,16.4,10.7,13.8,20,324
ASTON MARTIN,UDV,4.0,8,A,Z,13.1,9.6,11.5,25,270
ASTON MARTIN,UDV,4.0,8,M,Z,16.7,11.2,14.2,20,333
AUDI,UDV,2.0,4,AM,X,8.8,6.5,7.8,36,182
AUDI,UDV,2.0,4,AM,X,10.8,8.0,9.5,30,224
AUDI,UDV,2.0,4,AM,X,10.8,8.0,9.5,30,224
AUDI,UDV,2.0,4,AM,Z,10.0,7.3,8.8,32,205
AUDI,SV,2.0,4,AM,Z,10.0,7.4,8.8,32,206
AUDI,UDV,2.0,4,AM,Z,10.0,7.3,8.8,32,205
AUDI,UDV,2.0,4,AM,Z,10.0,7.4,8.8,32,206
AUDI,SDV,2.0,4,AM,Z,10.0,7.3,8.8,32,205
AUDI,SDV,2.0,4,AM,Z,9.8,7.4,8.7,32,205
AUDI,SDV,3.0,6,AM,Z,10.9,8.2,9.7,29,226
AUDI,SDV,3.0,6,AM,Z,11.8,9.1,10.6,27,247
AUDI,SDV,3.0,6,AM,Z,10.9,8.2,9.7,29,226
AUDI,SDV,3.0,6,AS,Z,13.5,8.9,11.5,25,267
AUDI,SDV,4.0,8,AS,Z,15.4,10.4,13.2,21,308
AUDI,UDV,2.0,4,AS,X,12.3,8.6,10.6,27,248
AUDI,UDV,2.0,4,AM,Z,10.7,8.4,9.7,29,226
AUDI,SDV,3.0,6,AS,Z,13.8,11.4,12.7,22,296
AUDI,SDV,3.0,6,AS,Z,13.8,11.4,12.7,22,296
AUDI,UDV,5.2,10,AM,Z,17.5,11.7,14.9,19,347
AUDI,UDV,5.2,10,AM,Z,17.5,11.7,14.9,19,347
AUDI,UDV,2.5,5,AM,Z,12.1,8.4,10.4,27,243
AUDI,UDV,2.0,4,AM,Z,10.7,8.0,9.5,30,222
AUDI,UDV,3.0,6,AS,Z,11.8,8.9,10.5,27,245
AUDI,UDV,3.0,6,AS,Z,11.8,8.9,10.5,27,245
AUDI,UDV,3.0,6,AS,Z,12.1,9.1,10.8,26,252
AUDI,SDV,3.0,6,AS,Z,11.8,8.9,10.5,27,245
AUDI,SDV,2.9,6,AS,Z,12.9,8.5,10.9,26,255
AUDI,SDV,2.9,6,AS,Z,12.9,8.5,10.9,26,255
AUDI,SDV,4.0,8,AS,Z,17.6,10.7,14.5,19,339
AUDI,UDV,3.0,6,AS,Z,13.1,10.3,11.8,24,276
AUDI,UDV,2.0,4,AM,X,10.3,7.7,9.1,31,213
AUDI,UDV,2.0,4,AM,X,10.3,7.7,9.1,31,213
AUDI,UDV,2.5,5,AM,Z,12.1,8.2,10.3,27,241
AUDI,UDV,2.0,4,AM,Z,10.4,8.2,9.4,30,220
BENTLEY,SDV,4.0,8,AS,Z,16.4,10.1,13.6,21,315
BENTLEY,SDV,6.0,12,AS,Z,20.0,13.8,17.2,16,401
BENTLEY,UDV,4.0,8,AM,Z,15.1,9.1,12.4,23,291
BENTLEY,UDV,6.0,12,AM,Z,19.0,11.6,15.7,18,364
BENTLEY,UDV,4.0,8,AM,Z,15.1,9.1,12.4,23,291
BENTLEY,UDV,6.0,12,AM,Z,19.2,12.2,16.0,18,373
BENTLEY,SDV,6.0,12,AM,Z,19.2,12.2,16.0,18,373
BMW,UDV,2.0,4,AS,Z,10.1,7.0,8.7,32,204
BMW,UDV,2.0,4,AS,Z,10.9,7.5,9.4,30,219
BMW,UDV,2.0,4,AS,Z,9.5,7.4,8.5,33,200
BMW,UDV,2.0,4,AS,Z,10.9,7.5,9.4,30,219
BMW,UDV,2.0,4,AS,Z,9.5,6.9,8.3,34,195
BMW,UDV,2.0,4,AS,Z,10.6,7.3,9.1,31,213
BMW,UDV,2.0,4,AS,Z,10.1,7.0,8.7,32,204
BMW,UDV,2.0,4,AS,Z,10.9,7.5,9.4,30,219
BMW,UDV,2.0,4,AS,Z,10.9,7.5,9.4,30,219
BMW,UDV,3.0,6,AS,Z,12.4,8.5,10.7,26,249
BMW,UDV,3.0,6,AS,Z,11.4,8.1,9.9,29,231
BMW,UDV,3.0,6,AS,Z,11.4,8.3,10.0,28,233
BMW,UDV,3.0,6,M,Z,13.0,8.5,11.0,26,257
BMW,UDV,3.0,6,AS,Z,11.4,8.3,10.0,28,233
BMW,SDV,2.0,4,AS,Z,9.9,7.5,8.8,32,206
BMW,SDV,3.0,6,AS,Z,10.7,8.1,9.5,30,222
BMW,SDV,4.4,8,AS,Z,14.5,9.9,12.4,23,290
BMW,SDV,4.4,8,AS,Z,14.5,9.9,12.4,23,290
BMW,SDV,4.4,8,AS,Z,14.5,9.9,12.4,23,290
BMW,UDV,3.0,6,AM,Z,14.1,10.3,12.4,23,290
BMW,UDV,3.0,6,M,Z,13.4,9.6,11.7,24,273
BMW,UDV,3.0,6,AS,Z,11.4,8.1,9.9,29,231
BMW,UDV,3.0,6,M,Z,12.7,8.8,10.9,26,255
BMW,UDV,3.0,6,AS,Z,11.4,8.3,10.0,28,233
BMW,UDV,3.0,6,AS,Z,11.4,8.1,9.9,29,231
BMW,UDV,3.0,6,AS,Z,11.4,8.1,9.9,29,231
BMW,UDV,3.0,6,M,Z,12.7,8.8,10.9,26,255
BMW,UDV,3.0,6,M,Z,12.7,8.8,10.9,26,255
BMW,UDV,3.0,6,AS,Z,11.4,8.3,10.0,28,233
BMW,UDV,3.0,6,AS,Z,11.4,8.3,10.0,28,233
BMW,UDV,3.0,6,AS,Z,11.4,8.3,10.0,28,233
BMW,UDV,3.0,6,AM,Z,14.5,10.5,12.7,22,299
BMW,UDV,3.0,6,AM,Z,14.5,10.5,12.7,22,299
BMW,UDV,3.0,6,M,Z,13.8,9.4,11.9,24,280
BMW,UDV,3.0,6,M,Z,13.8,9.4,11.9,24,280
BMW,UDV,3.0,6,AM,Z,14.1,10.3,12.4,23,290
BMW,UDV,3.0,6,AM,Z,14.1,10.3,12.4,23,290
BMW,UDV,3.0,6,M,Z,13.4,9.6,11.7,24,273
BMW,UDV,3.0,6,M,Z,13.4,9.6,11.7,24,273
BMW,UDV,3.0,6,AM,Z,14.1,10.3,12.4,23,290
BMW,SDV,4.4,8,AS,Z,16.0,11.0,13.8,20,322
BMW,SDV,4.4,8,AS,Z,16.0,11.0,13.8,20,322
BMW,SDV,4.4,8,AS,Z,13.6,9.3,11.7,24,273
BMW,SDV,6.6,12,AS,Z,17.8,11.9,15.1,19,354
BMW,UDV,4.4,8,AS,Z,16.0,11.0,13.8,20,322
BMW,UDV,4.4,8,AS,Z,16.0,11.0,13.8,20,322
BMW,UDV,4.4,8,AS,Z,16.0,11.0,13.8,20,322
BMW,UDV,4.4,8,AS,Z,16.0,11.0,13.8,20,322
BMW,SDV,4.4,8,AS,Z,16.0,11.0,13.8,20,322
BMW,SDV,4.4,8,AS,Z,16.0,11.0,13.8,20,322
BMW,UDV,4.4,8,AS,Z,14.5,9.9,12.4,23,290
BMW,UDV,4.4,8,AS,Z,13.6,9.3,11.7,24,273
BMW,SDV,4.4,8,AS,Z,14.5,9.9,12.4,23,290
BMW,UDV,2.0,4,AS,Z,10.3,7.7,9.1,31,213
BMW,UDV,2.0,4,AS,Z,9.9,7.6,8.8,32,207
BMW,UDV,2.0,4,AS,Z,10.0,7.8,9.0,31,210
BMW,UDV,2.0,4,AS,Z,10.0,8.2,9.2,31,215
BMW,UDV,3.0,6,AS,Z,16.6,12.1,14.6,19,339
BMW,UDV,3.0,6,AS,Z,16.6,12.1,14.6,19,339
BMW,UDV,3.0,6,AS,Z,11.3,8.7,10.1,28,235
BMW,UDV,2.0,4,AS,Z,10.0,8.2,9.2,31,215
BMW,UDV,3.0,6,AS,Z,16.6,12.1,14.6,19,339
BMW,UDV,3.0,6,AS,Z,16.6,12.1,14.6,19,339
BMW,UDV,3.0,6,AS,Z,11.3,8.7,10.1,28,235
BMW,SDV,3.0,6,AS,Z,11.7,9.1,10.5,27,245
BMW,SDV,4.4,8,AS,Z,14.5,10.7,12.8,22,302
BMW,SDV,4.4,8,AS,Z,14.5,10.7,12.8,22,302
BMW,SDV,3.0,6,AS,Z,11.7,9.1,10.5,27,245
BMW,SDV,4.4,8,AS,Z,14.5,10.7,12.8,22,302
BMW,SDV,3.0,6,AS,Z,12.0,9.4,10.8,26,254
BMW,SDV,4.4,8,AS,Z,15.5,11.4,13.6,21,318
BMW,SDV,4.4,8,AS,Z,15.5,11.4,13.6,21,318
BMW,UDV,2.0,4,AS,Z,9.5,7.4,8.5,33,200
BMW,UDV,3.0,6,AS,Z,10.3,8.0,9.3,30,216
BUGATTI,UDV,8.0,16,AM,Z,26.8,16.6,22.2,13,522
BUICK,SDV,3.6,6,A,X,13.0,9.1,11.2,25,263
BUICK,SDV,3.6,6,A,X,13.6,9.6,11.8,24,277
BUICK,UDV,1.4,4,AS,X,9.4,7.8,8.7,32,204
BUICK,UDV,1.4,4,AS,X,10.0,8.0,9.1,31,214
BUICK,UDV,1.2,3,AV,X,9.0,7.7,8.4,34,198
BUICK,UDV,1.3,3,A,X,9.0,8.0,8.5,33,199
BUICK,UDV,2.0,4,A,Z,11.7,9.4,10.7,26,250
BUICK,UDV,2.5,4,A,X,11.1,8.6,10.0,28,234
BUICK,SDV,2.0,4,AS,Z,10.3,7.4,9.0,31,211
BUICK,SDV,2.0,4,AS,Z,11.0,8.0,9.6,29,227
BUICK,SDV,3.6,6,AS,X,12.5,8.8,10.9,26,255
CADILLAC,UDV,2.0,4,AS,Z,10.1,6.8,8.7,32,203
CADILLAC,UDV,2.7,4,AS,Z,11.5,8.0,9.9,29,232
CADILLAC,UDV,2.0,4,AS,Z,10.4,7.4,9.1,31,213
CADILLAC,UDV,2.7,4,AS,Z,11.7,8.4,10.2,28,238
CADILLAC,UDV,2.7,4,AS,Z,11.5,8.2,10.0,28,234
CADILLAC,UDV,2.7,4,AS,Z,11.7,8.4,10.2,28,238
CADILLAC,SDV,2.0,4,AS,Z,10.4,7.3,9.0,31,209
CADILLAC,SDV,3.0,6,AS,Z,12.6,9.1,11.0,26,256
CADILLAC,SDV,2.0,4,AS,Z,11.0,7.7,9.5,30,221
CADILLAC,SDV,3.0,6,AS,Z,13.3,9.3,11.5,25,268
CADILLAC,SDV,3.0,6,AS,Z,13.1,9.1,11.3,25,263
CADILLAC,SDV,3.0,6,AS,Z,13.8,9.4,11.8,24,276
CADILLAC,SDV,3.6,6,AS,X,12.9,8.7,11.0,26,259
CADILLAC,SDV,4.2,8,AS,Z,17.3,9.5,13.8,20,324
CADILLAC,SDV,6.2,8,A,Z,16.7,11.1,14.2,20,333
CADILLAC,UDV,2.0,4,AS,Z,9.8,7.8,8.9,32,209
CADILLAC,UDV,2.0,4,AS,Z,10.9,8.2,9.7,29,227
CADILLAC,UDV,2.0,4,AS,Z,11.0,8.3,9.8,29,227
CADILLAC,UDV,2.0,4,AS,Z,11.2,8.9,10.1,28,235
CADILLAC,UDV,3.6,6,AS,X,13.4,9.4,11.6,24,270
CADILLAC,UDV,3.6,6,AS,X,13.5,9.7,11.8,24,277
CHEVROLET,UDV,2.0,4,A,X,11.0,8.3,9.8,29,225
CHEVROLET,UDV,2.5,4,A,X,11.3,8.9,10.2,28,238
CHEVROLET,UDV,2.0,4,A,X,11.3,8.7,10.1,28,232
CHEVROLET,UDV,3.6,6,A,X,13.1,9.4,11.4,25,269
CHEVROLET,UDV,2.0,4,AS,Z,10.9,7.6,9.4,30,219
CHEVROLET,UDV,2.0,4,M,Z,11.9,7.9,10.1,28,235
CHEVROLET,UDV,3.6,6,AS,X,12.5,8.1,10.5,27,247
CHEVROLET,UDV,3.6,6,M,X,14.3,9.0,11.9,24,280
CHEVROLET,UDV,6.2,8,AS,Z,14.6,8.9,12.1,23,282
CHEVROLET,UDV,6.2,8,M,Z,14.9,9.9,12.6,22,296
CHEVROLET,UDV,6.2,8,AS,Z,18.3,11.2,15.1,19,355
CHEVROLET,UDV,6.2,8,M,Z,17.2,12.0,14.8,19,349
CHEVROLET,DT,2.5,4,A,X,12.1,9.2,10.8,26,252
CHEVROLET,DT,2.8,4,A,D,11.8,7.9,10.1,28,270
CHEVROLET,DT,3.6,6,A,X,13.4,9.6,11.7,24,273
CHEVROLET,DT,2.5,4,A,X,12.6,9.7,11.3,25,265
CHEVROLET,DT,2.8,4,A,D,12.3,8.5,10.6,27,284
CHEVROLET,DT,3.6,6,A,X,14.0,9.9,12.2,23,286
CHEVROLET,DT,2.8,4,A,D,13.3,10.6,12.1,23,326
CHEVROLET,DT,3.6,6,A,X,15.0,13.0,14.1,20,331
CHEVROLET,UDV,6.2,8,AS,Z,15.4,8.7,12.4,23,290
CHEVROLET,UDV,1.5,4,A,X,8.9,7.7,8.4,34,196
