engine_size,cylinders,fuel_consumption_city,fuel_consumption_hwy,fuel_consumption_comb,fuel_consumption_comb_mpg,make_col_0,make_col_1,make_col_2,make_col_3,vehicle_class_DT,vehicle_class_SDV,vehicle_class_SV,vehicle_class_UDV,transmission_AM,transmission_AS,transmission_AV,transmission_M,fuel_type_E,fuel_type_X,fuel_type_Z,co2_emissions
5.6,8,15.2,11.1,13.4,21,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,315
5.6,8,15.9,11.9,14.1,20,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,331
1.6,4,7.6,6.2,7.0,40,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,164
1.6,4,8.6,6.6,7.7,37,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,180
3.0,6,10.6,8.0,9.4,30,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,221
3.0,6,11.8,8.1,10.1,28,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,237
3.0,6,10.8,8.3,9.7,29,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,227
3.0,6,12.0,8.2,10.3,27,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,241
3.0,6,11.5,9.1,10.4,27,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,243
3.0,6,13.0,8.9,11.2,25,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,260
3.0,6,11.8,9.2,10.7,26,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,249
3.0,6,12.7,9.0,11.0,26,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,258
3.0,6,10.8,8.3,9.7,29,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,226
3.0,6,12.1,8.3,10.3,27,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,242
3.0,6,10.8,8.4,9.7,29,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,228
3.0,6,12.1,8.3,10.4,27,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,243
3.0,6,11.9,9.1,10.6,27,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,248
3.0,6,14.6,9.4,12.3,23,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,286
3.0,6,10.7,8.3,9.6,29,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,225
3.0,6,12.1,8.3,10.4,27,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,242
3.0,6,11.0,8.4,9.8,29,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,230
3.0,6,12.2,8.5,10.5,27,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,246
3.0,6,11.8,9.2,10.6,27,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,248
3.0,6,12.8,8.9,11.0,26,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,257
3.0,6,11.9,9.3,10.7,26,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,250
3.0,6,12.9,9.1,11.2,25,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,260
3.0,6,11.1,8.5,9.9,29,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,232
3.0,6,12.1,8.4,10.4,27,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,243
3.0,6,11.0,8.5,9.9,29,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,231
3.0,6,12.2,8.5,10.5,27,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,246
3.8,6,15.3,11.2,13.5,21,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,315
4.0,6,15.8,11.7,13.9,20,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,324
4.0,6,18.0,11.5,15.1,19,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,352
4.0,6,16.1,12.2,14.4,20,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,335
4.0,6,16.4,11.2,14.1,20,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,334
4.0,6,17.4,12.4,15.1,19,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,350
3.0,6,10.9,8.4,9.8,29,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,228
3.0,6,12.2,8.5,10.5,27,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,246
3.0,6,12.1,9.2,10.8,26,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,251
3.0,6,13.2,9.2,11.4,25,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,266
3.0,6,11.1,8.6,10.0,28,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,233
3.0,6,12.2,8.5,10.5,27,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,246
3.8,6,12.6,9.9,11.4,25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,266
3.8,6,12.7,9.9,11.4,25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,267
3.8,6,12.6,9.9,11.4,25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,266
3.8,6,12.7,9.9,11.4,25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,267
3.8,6,14.3,10.9,12.7,22,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,297
2.0,4,10.5,8.0,9.4,30,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,219
2.0,4,11.0,8.3,9.8,29,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,229
2.5,4,11.8,9.2,10.6,27,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,249
2.5,4,12.3,9.4,11.0,26,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,257
2.5,4,11.1,8.4,9.9,29,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,231
2.5,4,12.1,9.0,10.7,26,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,249
3.0,6,12.5,10.0,11.4,25,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,265
2.9,6,12.9,10.4,11.8,24,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,275
4.0,8,15.6,12.4,14.1,20,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,329
2.0,4,10.5,8.0,9.4,30,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,219
2.0,4,11.0,8.3,9.8,29,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,229
2.5,4,11.8,9.2,10.6,27,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,249
2.5,4,12.3,9.4,11.0,26,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,257
2.5,4,11.1,8.4,9.9,29,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,231
2.5,4,12.1,9.0,10.7,26,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,249
2.0,4,12.2,10.2,11.3,25,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,264
3.0,6,12.9,10.2,11.7,24,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,272
3.0,6,12.4,8.7,10.7,26,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,250
3.0,6,12.4,9.0,10.9,26,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,253
3.0,6,12.4,9.0,10.9,26,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,253
3.0,6,12.2,8.9,10.7,26,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,250
2.9,6,13.1,8.9,11.2,25,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,261
2.9,6,13.1,8.9,11.2,25,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,261
2.9,6,13.1,9.8,11.6,24,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,273
4.0,8,14.5,10.2,12.6,22,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,295
4.0,8,15.7,10.5,13.4,21,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,313
4.0,8,12.8,9.2,11.2,25,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,261
4.0,8,12.8,9.2,11.2,25,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,261
4.0,8,13.4,10.1,11.9,24,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,279
3.6,6,11.9,9.4,10.8,26,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,253
3.6,6,11.6,9.0,10.4,27,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,246
5.7,8,16.2,10.5,13.6,21,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,320
5.7,8,14.1,10.3,12.4,23,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,290
3.6,6,12.2,9.7,11.1,25,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,260
5.7,8,16.1,11.0,13.8,20,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,325
5.7,8,14.3,11.1,12.9,22,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,302
3.0,6,11.8,8.6,10.4,27,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,278
3.6,6,13.9,9.6,11.9,24,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,280
3.6,6,19.7,13.8,17.0,17,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,283
5.7,8,17.0,12.0,14.8,19,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,346
5.7,8,15.7,11.0,13.6,21,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,319
3.0,6,12.3,8.8,10.8,26,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,289
3.6,6,14.5,10.2,12.6,22,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,294
3.6,6,20.7,14.7,18.0,16,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,300
5.7,8,18.7,13.3,16.3,17,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,382
5.7,8,16.1,11.5,14.0,20,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,328
2.4,4,11.2,8.3,9.9,29,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,232
6.7,12,20.0,11.8,16.3,17,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,382
6.6,12,20.3,13.0,17.0,17,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,397
6.6,12,20.3,13.0,17.0,17,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,397
6.6,12,20.3,13.0,17.0,17,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,397
6.7,12,20.0,11.8,16.3,17,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,382
6.7,12,20.0,11.8,16.3,17,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,382
6.6,12,19.6,12.9,16.6,17,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,388
2.4,4,11.6,9.0,10.4,27,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,244
2.0,4,9.7,7.2,8.6,33,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,200
2.0,4,11.2,8.3,9.9,29,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,231
2.0,4,8.8,7.2,8.1,35,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,188
2.0,4,10.5,8.1,9.4,30,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,220
2.5,4,9.0,7.2,8.2,34,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,192
2.0,4,8.3,6.4,7.5,38,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,174
2.0,4,10.1,7.5,8.9,32,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,209
2.0,4,8.4,6.6,7.6,37,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,177
2.0,4,10.1,7.7,9.0,31,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,211
2.5,4,9.3,7.0,8.2,34,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,193
3.6,6,11.9,8.3,10.3,27,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,241
2.5,4,9.4,7.3,8.5,33,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,198
3.6,6,12.0,8.7,10.5,27,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,247
2.0,4,12.6,9.6,11.2,25,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,256
2.0,4,11.3,8.5,10.0,28,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,235
2.5,4,14.3,10.7,12.7,22,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,296
4.0,6,14.3,11.9,13.2,21,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,308
4.0,6,14.3,11.9,13.2,21,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,308
2.0,4,9.9,7.3,8.7,32,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,204
2.0,4,11.3,8.3,9.9,29,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,232
3.5,6,10.9,7.6,9.4,30,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,220
2.5,4,8.1,5.7,6.9,41,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,164
2.5,4,8.4,6.1,7.4,38,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,173
2.5,4,8.5,6.2,7.5,38,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,175
3.5,6,10.5,7.1,9.0,31,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,210
3.5,6,10.7,7.4,9.2,31,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,215
2.5,4,4.9,4.8,4.9,58,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,113
2.5,4,5.3,5.0,5.1,55,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,121
2.0,4,8.7,7.5,8.2,34,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,189
1.8,4,8.3,6.5,7.5,38,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,174
1.8,4,8.3,6.7,7.6,37,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,178
1.8,4,8.5,6.6,7.6,37,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,178
1.8,4,7.8,5.9,6.9,41,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,163
2.0,4,7.5,5.8,6.7,42,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,157
2.0,4,8.4,6.3,7.5,38,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,174
3.5,6,11.8,8.7,10.3,27,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,243
3.5,6,12.1,9.0,10.6,27,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,250
3.5,6,12.0,8.9,10.6,27,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,248
3.5,6,11.7,8.8,10.4,27,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,242
3.5,6,8.1,8.5,8.3,34,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,193
1.8,4,4.4,4.6,4.4,64,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,105
1.8,4,4.5,4.9,4.7,60,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,109
1.5,4,4.9,5.5,5.1,55,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,120
2.5,4,8.8,6.7,7.8,36,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,183
2.5,4,9.2,7.1,8.3,34,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,190
2.5,4,5.8,6.3,6.0,47,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,140
5.7,8,18.4,13.8,16.4,17,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,384
3.5,6,12.4,8.9,10.8,26,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,254
3.5,6,13.4,9.6,11.7,24,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,274
2.7,4,12.1,10.1,11.2,25,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,263
2.7,4,12.7,10.6,11.7,24,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,274
3.5,6,13.0,10.5,11.9,24,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,278
3.5,6,13.8,11.4,12.7,22,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,299
3.5,6,13.8,11.7,12.9,22,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,300
5.7,8,17.7,13.6,15.9,18,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,371
4.6,8,16.8,13.1,14.9,19,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,354
5.7,8,18.0,14.1,16.3,17,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,382
1.5,4,7.3,5.8,6.6,43,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,155
1.5,4,7.8,6.0,6.8,42,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,164
1.5,4,7.9,6.8,7.4,38,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,173
1.5,4,7.8,6.5,7.2,39,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,169
2.0,4,12.0,8.6,10.4,27,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,244
2.0,4,11.6,9.1,10.5,27,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,245
3.6,6,13.8,10.2,12.2,23,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,286
2.0,4,9.0,7.1,8.2,34,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,191
2.0,4,9.0,7.1,8.2,34,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,191
2.0,4,9.1,6.9,8.1,35,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,189
2.0,4,9.1,6.9,8.1,35,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,189
1.4,4,8.1,6.4,7.4,38,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,172
1.4,4,8.2,6.3,7.4,38,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,172
2.0,4,9.6,7.5,8.6,33,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,202
2.0,4,9.8,7.3,8.7,32,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,203
2.0,4,10.2,7.9,9.2,31,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,213
2.0,4,11.4,8.2,9.9,29,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,232
1.8,4,10.7,8.0,9.4,30,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,220
1.8,4,11.1,7.8,9.6,29,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,225
1.4,4,8.6,6.5,7.6,37,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,178
1.4,4,8.2,6.3,7.4,38,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,172
1.8,4,10.8,8.1,9.6,29,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,224
1.8,4,10.8,7.6,9.3,30,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,218
1.4,4,7.8,5.9,7.0,40,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,162
1.4,4,7.9,5.9,7.0,40,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,163
2.0,4,9.3,7.2,8.4,34,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,196
2.0,4,9.6,7.3,8.5,33,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,200
2.0,4,9.3,6.5,8.1,35,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,188
2.0,4,10.7,8.0,9.5,30,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,221
2.0,4,11.1,8.1,9.8,29,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,228
2.0,4,9.9,6.6,8.4,34,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,197
2.0,4,11.1,7.3,9.4,30,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,218
2.0,4,10.6,7.4,9.2,31,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,215
2.0,4,11.1,7.3,9.4,30,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,219
2.0,4,9.9,6.6,8.4,34,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,197
2.0,4,11.1,7.3,9.4,30,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,219
2.0,4,10.8,7.6,9.3,30,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,218
2.0,4,11.1,7.3,9.4,30,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,219
2.0,4,11.6,8.1,10.0,28,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,233
2.0,4,10.3,7.5,9.0,31,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,211
2.0,4,11.3,8.5,10.0,28,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,233
2.0,4,11.8,8.6,10.4,27,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,242
2.0,4,11.3,8.5,10.0,28,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,233
2.0,4,12.1,8.9,10.7,26,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,250
2.4,4,9.9,7.0,8.6,33,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,199
3.5,6,12.3,9.2,10.9,26,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,254
3.5,6,12.2,9.5,11.0,26,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,258
3.0,6,9.1,9.0,9.0,31,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,210
2.0,4,11.0,8.6,9.9,29,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,232
2.0,4,11.3,9.1,10.3,27,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,241
3.5,6,8.4,8.2,8.4,34,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,196
2.4,4,10.2,7.4,8.9,32,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,209
3.5,6,11.4,7.7,9.8,29,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,228
3.5,6,12.0,8.2,10.3,27,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,240
1.8,4,9.7,6.9,8.4,34,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,197
2.0,4,10.0,7.2,8.7,32,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,205
2.0,4,10.5,7.7,9.2,31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,217
2.9,6,13.5,9.3,11.6,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,271
2.0,4,10.3,8.1,9.3,30,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,218
2.0,4,10.8,8.3,9.6,29,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,226
2.9,6,13.9,10.3,12.3,23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,288
4.0,8,13.0,9.8,11.5,25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,271
5.2,12,15.5,10.6,13.3,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,312
5.2,12,16.4,10.7,13.8,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,324
4.0,8,13.1,9.6,11.5,25,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,270
4.0,8,16.7,11.2,14.2,20,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,333
2.0,4,8.8,6.5,7.8,36,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,182
2.0,4,10.8,8.0,9.5,30,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,224
2.0,4,10.8,8.0,9.5,30,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,224
2.0,4,10.0,7.3,8.8,32,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,205
2.0,4,10.0,7.4,8.8,32,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,206
2.0,4,10.0,7.3,8.8,32,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,205
2.0,4,10.0,7.4,8.8,32,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,206
2.0,4,10.0,7.3,8.8,32,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,205
2.0,4,9.8,7.4,8.7,32,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,205
3.0,6,10.9,8.2,9.7,29,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,226
3.0,6,11.8,9.1,10.6,27,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,247
3.0,6,10.9,8.2,9.7,29,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,226
3.0,6,13.5,8.9,11.5,25,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,267
4.0,8,15.4,10.4,13.2,21,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,308
2.0,4,12.3,8.6,10.6,27,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,248
2.0,4,10.7,8.4,9.7,29,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,226
3.0,6,13.8,11.4,12.7,22,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,296
3.0,6,13.8,11.4,12.7,22,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,296
5.2,10,17.5,11.7,14.9,19,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,347
5.2,10,17.5,11.7,14.9,19,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,347
2.5,5,12.1,8.4,10.4,27,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,243
2.0,4,10.7,8.0,9.5,30,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,222
3.0,6,11.8,8.9,10.5,27,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,245
3.0,6,11.8,8.9,10.5,27,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,245
3.0,6,12.1,9.1,10.8,26,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,252
3.0,6,11.8,8.9,10.5,27,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,245
2.9,6,12.9,8.5,10.9,26,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,255
2.9,6,12.9,8.5,10.9,26,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,255
4.0,8,17.6,10.7,14.5,19,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,339
3.0,6,13.1,10.3,11.8,24,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,276
2.0,4,10.3,7.7,9.1,31,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,213
2.0,4,10.3,7.7,9.1,31,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,213
2.5,5,12.1,8.2,10.3,27,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,241
2.0,4,10.4,8.2,9.4,30,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,220
4.0,8,16.4,10.1,13.6,21,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,315
6.0,12,20.0,13.8,17.2,16,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,401
4.0,8,15.1,9.1,12.4,23,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,291
6.0,12,19.0,11.6,15.7,18,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,364
4.0,8,15.1,9.1,12.4,23,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,291
6.0,12,19.2,12.2,16.0,18,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,373
